RecordID,CaseID,PersonID,Role
7015,2772,507034,Main Accused
7016,2772,512185,Co-Accused
7017,2772,515438,Co-Accused
7018,2772,505218,Main Accused
7019,2773,502444,Main Accused
7020,2773,519071,Co-Accused
7021,2773,505941,Co-Accused
7022,2773,509426,Co-Accused
7023,2774,513105,Co-Accused
7024,2774,521079,Co-Accused
7025,2775,515772,Main Accused
7026,2775,518148,Main Accused
7027,2775,509253,Co-Accused
7028,2775,507942,Co-Accused
7029,2776,504388,Main Accused
7030,2776,504024,Main Accused
7031,2776,500274,Co-Accused
7032,2777,512352,Main Accused
7033,2777,511764,Main Accused
7034,2777,507589,Co-Accused
7035,2777,512408,Co-Accused
7036,2778,523878,Main Accused
7037,2778,524057,Main Accused
7038,2778,505423,Co-Accused
7039,2778,501162,Main Accused
7040,2779,524153,Main Accused
7041,2779,520536,Co-Accused
7042,2779,507893,Co-Accused
7043,2779,516551,Co-Accused
7044,2780,513718,Co-Accused
7045,2780,514492,Co-Accused
7046,2780,500786,Main Accused
7047,2781,505632,Co-Accused
7048,2782,518635,Main Accused
7049,2782,505378,Main Accused
7050,2783,510978,Main Accused
7051,2783,519887,Co-Accused
7052,2783,518398,Co-Accused
7053,2783,516599,Co-Accused
7054,2784,517727,Main Accused
7055,2785,522495,Co-Accused
7056,2785,522654,Main Accused
7057,2786,503223,Main Accused
7058,2786,521510,Main Accused
7059,2786,507444,Co-Accused
7060,2786,516682,Co-Accused
7061,2787,519633,Main Accused
7062,2787,500025,Main Accused
7063,2787,516240,Co-Accused
7064,2787,509878,Co-Accused
7065,2788,523859,Co-Accused
7066,2788,515532,Main Accused
7067,2788,519565,Co-Accused
7068,2788,521242,Main Accused
7069,2789,518283,Main Accused
7070,2789,523211,Co-Accused
7071,2789,520334,Co-Accused
7072,2789,513306,Main Accused
7073,2790,519000,Co-Accused
7074,2790,515065,Co-Accused
7075,2790,510543,Main Accused
7076,2790,519427,Co-Accused
7077,2791,519591,Co-Accused
7078,2791,512493,Co-Accused
7079,2791,511069,Co-Accused
7080,2792,510819,Co-Accused
7081,2793,501931,Co-Accused
7082,2793,505686,Main Accused
7083,2793,524518,Main Accused
7084,2794,518871,Main Accused
7085,2794,519705,Co-Accused
7086,2794,503660,Main Accused
7087,2794,521851,Co-Accused
7088,2795,500362,Main Accused
7089,2795,520642,Co-Accused
7090,2796,518492,Co-Accused
7091,2796,518907,Co-Accused
7092,2797,510883,Main Accused
7093,2797,500019,Main Accused
7094,2797,500756,Main Accused
7095,2797,517960,Main Accused
7096,2798,521030,Main Accused
7097,2798,508350,Main Accused
7098,2798,514264,Main Accused
7099,2799,523335,Main Accused
7100,2799,517595,Main Accused
7101,2800,503939,Main Accused
7102,2800,517751,Co-Accused
7103,2800,503576,Main Accused
7104,2801,511932,Main Accused
7105,2801,510243,Main Accused
7106,2801,502617,Main Accused
7107,2801,524546,Main Accused
7108,2802,522001,Main Accused
7109,2802,524045,Co-Accused
7110,2803,515672,Co-Accused
7111,2803,505317,Main Accused
7112,2803,516371,Main Accused
7113,2803,522324,Co-Accused
7114,2804,517354,Co-Accused
7115,2804,513102,Co-Accused
7116,2804,524457,Co-Accused
7117,2804,516344,Main Accused
7118,2805,513995,Main Accused
7119,2805,516753,Co-Accused
7120,2805,500399,Main Accused
7121,2805,508690,Main Accused
7122,2806,523439,Co-Accused
7123,2807,518230,Co-Accused
7124,2808,517191,Main Accused
7125,2808,524502,Main Accused
7126,2808,519306,Co-Accused
7127,2808,504110,Main Accused
7128,2809,505736,Co-Accused
7129,2809,500745,Main Accused
7130,2809,511528,Co-Accused
7131,2810,522298,Main Accused
7132,2810,514059,Co-Accused
7133,2810,514793,Co-Accused
7134,2810,510794,Main Accused
7135,2811,513196,Co-Accused
7136,2811,518990,Main Accused
7137,2812,511388,Main Accused
7138,2812,509266,Main Accused
7139,2812,508780,Main Accused
7140,2813,513822,Co-Accused
7141,2813,523241,Co-Accused
7142,2813,505873,Co-Accused
7143,2813,511467,Main Accused
7144,2814,500960,Co-Accused
7145,2815,520685,Main Accused
7146,2815,511596,Main Accused
7147,2816,504123,Co-Accused
7148,2816,502370,Co-Accused
7149,2816,502799,Main Accused
7150,2816,517423,Co-Accused
7151,2817,512814,Co-Accused
7152,2817,510266,Main Accused
7153,2817,515729,Main Accused
7154,2818,506185,Co-Accused
7155,2818,517947,Main Accused
7156,2819,505162,Main Accused
7157,2819,509788,Co-Accused
7158,2819,510067,Main Accused
7159,2819,519982,Co-Accused
7160,2820,510813,Main Accused
7161,2820,512043,Main Accused
7162,2821,522545,Co-Accused
7163,2821,518513,Main Accused
7164,2821,507144,Main Accused
7165,2821,508513,Main Accused
7166,2822,508597,Main Accused
7167,2822,518353,Main Accused
7168,2823,503176,Main Accused
7169,2823,511783,Co-Accused
7170,2824,513459,Co-Accused
7171,2825,503858,Main Accused
7172,2825,513471,Co-Accused
7173,2825,503676,Co-Accused
7174,2825,508830,Co-Accused
7175,2826,508260,Main Accused
7176,2826,520779,Co-Accused
7177,2826,508563,Main Accused
7178,2827,507417,Main Accused
7179,2827,505613,Main Accused
7180,2828,514475,Main Accused
7181,2828,512570,Main Accused
7182,2828,513403,Co-Accused
7183,2829,501690,Co-Accused
7184,2829,516701,Co-Accused
7185,2830,523637,Main Accused
7186,2830,501546,Main Accused
7187,2831,503374,Co-Accused
7188,2832,515350,Main Accused
7189,2833,512088,Main Accused
7190,2834,515850,Co-Accused
7191,2834,503018,Co-Accused
7192,2835,517024,Co-Accused
7193,2836,507260,Main Accused
7194,2836,500791,Main Accused
7195,2837,505103,Co-Accused
7196,2837,505195,Main Accused
7197,2837,505858,Main Accused
7198,2838,517955,Main Accused
7199,2839,517471,Main Accused
7200,2839,513701,Co-Accused
7201,2839,500867,Main Accused
7202,2840,521546,Co-Accused
7203,2841,521195,Main Accused
7204,2842,506633,Main Accused
7205,2843,523053,Co-Accused
7206,2843,507760,Main Accused
7207,2843,521242,Main Accused
7208,2843,522735,Co-Accused
7209,2844,500682,Co-Accused
7210,2844,506450,Main Accused
7211,2844,505398,Main Accused
7212,2845,507950,Main Accused
7213,2845,509173,Main Accused
7214,2845,500502,Co-Accused
7215,2846,503474,Main Accused
7216,2847,502874,Co-Accused
7217,2848,516789,Co-Accused
7218,2849,511415,Main Accused
7219,2850,523955,Co-Accused
7220,2850,500008,Main Accused
7221,2850,517572,Main Accused
7222,2851,513599,Co-Accused
7223,2851,519750,Main Accused
7224,2852,521346,Main Accused
7225,2852,511087,Main Accused
7226,2852,523251,Main Accused
7227,2852,502723,Main Accused
7228,2853,511314,Main Accused
7229,2853,506881,Main Accused
7230,2853,501911,Co-Accused
7231,2853,502661,Co-Accused
7232,2854,501632,Co-Accused
7233,2854,522492,Co-Accused
7234,2854,511717,Co-Accused
7235,2854,513504,Co-Accused
7236,2855,514243,Main Accused
7237,2855,518157,Co-Accused
7238,2856,517376,Main Accused
7239,2856,501880,Co-Accused
7240,2857,519170,Main Accused
7241,2858,503793,Co-Accused
7242,2858,524033,Co-Accused
7243,2858,514555,Main Accused
7244,2858,507219,Main Accused
7245,2859,508686,Main Accused
7246,2859,500227,Main Accused
7247,2859,505381,Co-Accused
7248,2859,508871,Co-Accused
7249,2860,511658,Main Accused
7250,2861,519303,Main Accused
7251,2861,519368,Main Accused
7252,2861,508658,Co-Accused
7253,2862,500455,Co-Accused
7254,2862,501064,Main Accused
7255,2862,500592,Co-Accused
7256,2862,512016,Co-Accused
7257,2863,518836,Co-Accused
7258,2863,511187,Main Accused
7259,2864,519287,Main Accused
7260,2864,511867,Main Accused
7261,2864,509922,Co-Accused
7262,2864,506093,Main Accused
7263,2865,516646,Main Accused
7264,2866,510800,Main Accused
7265,2866,517151,Co-Accused
7266,2867,522748,Main Accused
7267,2867,508011,Co-Accused
7268,2867,522837,Co-Accused
7269,2868,518856,Main Accused
7270,2868,523506,Main Accused
7271,2869,519500,Main Accused
7272,2869,501847,Co-Accused
7273,2869,521378,Main Accused
7274,2869,505432,Main Accused
7275,2870,509223,Main Accused
7276,2870,512582,Co-Accused
7277,2870,513996,Main Accused
7278,2870,523154,Co-Accused
7279,2871,510275,Co-Accused
7280,2871,517968,Main Accused
7281,2871,507684,Co-Accused
7282,2871,521361,Main Accused
7283,2872,512235,Co-Accused
7284,2873,515171,Main Accused
7285,2873,504418,Co-Accused
7286,2874,507383,Co-Accused
7287,2874,509383,Co-Accused
7288,2874,510333,Co-Accused
7289,2874,520079,Main Accused
7290,2875,501931,Main Accused
7291,2875,512201,Main Accused
7292,2875,521916,Co-Accused
7293,2875,505447,Co-Accused
7294,2876,522391,Main Accused
7295,2877,518935,Main Accused
7296,2878,504542,Co-Accused
7297,2878,518220,Main Accused
7298,2879,521917,Main Accused
7299,2879,505112,Main Accused
7300,2880,517416,Main Accused
7301,2881,517342,Main Accused
7302,2881,512878,Main Accused
7303,2881,503189,Main Accused
7304,2882,505576,Co-Accused
7305,2882,512547,Main Accused
7306,2883,521541,Co-Accused
7307,2883,506350,Co-Accused
7308,2883,511862,Co-Accused
7309,2883,503644,Co-Accused
7310,2884,515214,Main Accused
7311,2884,502175,Co-Accused
7312,2884,506814,Co-Accused
7313,2884,509662,Co-Accused
7314,2885,500084,Co-Accused
7315,2885,500265,Co-Accused
7316,2885,516628,Main Accused
7317,2885,517601,Co-Accused
7318,2886,505199,Main Accused
7319,2886,524425,Main Accused
7320,2887,507691,Main Accused
7321,2887,523458,Co-Accused
7322,2887,504390,Co-Accused
7323,2888,501229,Main Accused
7324,2888,506838,Co-Accused
7325,2888,512159,Main Accused
7326,2889,518800,Co-Accused
7327,2889,522172,Co-Accused
7328,2890,509676,Co-Accused
7329,2890,504989,Co-Accused
7330,2890,509966,Co-Accused
7331,2891,519703,Co-Accused
7332,2891,501582,Co-Accused
7333,2891,505688,Main Accused
7334,2891,504458,Main Accused
7335,2892,510136,Main Accused
7336,2892,505670,Co-Accused
7337,2892,508908,Main Accused
7338,2893,511490,Main Accused
7339,2894,510771,Co-Accused
7340,2895,520001,Co-Accused
7341,2896,504286,Main Accused
7342,2896,511485,Main Accused
7343,2896,521663,Main Accused
7344,2896,519780,Main Accused
7345,2897,513112,Main Accused
7346,2897,501841,Co-Accused
7347,2898,518663,Co-Accused
7348,2898,509466,Main Accused
7349,2899,524628,Main Accused
7350,2900,502992,Main Accused
7351,2900,504164,Co-Accused
7352,2901,501147,Main Accused
7353,2902,518170,Main Accused
7354,2903,512683,Main Accused
7355,2903,505365,Co-Accused
7356,2903,500640,Main Accused
7357,2904,510617,Main Accused
7358,2904,516641,Main Accused
7359,2905,520180,Main Accused
7360,2905,511996,Co-Accused
7361,2905,506902,Main Accused
7362,2905,504520,Main Accused
7363,2906,522863,Co-Accused
7364,2906,504291,Main Accused
7365,2906,504873,Co-Accused
7366,2907,519408,Main Accused
7367,2907,514008,Main Accused
7368,2907,522737,Main Accused
7369,2907,502562,Main Accused
7370,2908,522875,Co-Accused
7371,2909,515096,Main Accused
7372,2910,500734,Co-Accused
7373,2910,522015,Main Accused
7374,2910,515675,Co-Accused
7375,2911,508001,Main Accused
7376,2911,507775,Main Accused
7377,2911,521838,Co-Accused
7378,2912,503208,Main Accused
7379,2912,509992,Main Accused
7380,2912,524614,Co-Accused
7381,2912,523836,Co-Accused
7382,2913,506788,Main Accused
7383,2914,504851,Co-Accused
7384,2914,510312,Co-Accused
7385,2914,523683,Co-Accused
7386,2915,501960,Main Accused
7387,2916,511467,Co-Accused
7388,2916,508237,Co-Accused
7389,2916,506895,Main Accused
7390,2916,504866,Main Accused
7391,2917,513348,Co-Accused
7392,2918,518240,Co-Accused
7393,2919,511571,Main Accused
7394,2919,511299,Main Accused
7395,2919,507093,Main Accused
7396,2919,518380,Co-Accused
7397,2920,511480,Main Accused
7398,2920,514478,Co-Accused
7399,2920,505929,Main Accused
7400,2921,522126,Main Accused
7401,2921,521937,Main Accused
7402,2921,521491,Main Accused
7403,2922,521770,Main Accused
7404,2922,510706,Main Accused
7405,2922,519136,Main Accused
7406,2923,506023,Main Accused
7407,2924,517176,Main Accused
7408,2924,509529,Main Accused
7409,2924,502123,Main Accused
7410,2925,512327,Co-Accused
7411,2925,513613,Co-Accused
7412,2925,515378,Co-Accused
7413,2926,505549,Co-Accused
7414,2926,522139,Main Accused
7415,2927,502087,Main Accused
7416,2927,507221,Main Accused
7417,2928,512604,Main Accused
7418,2929,519210,Main Accused
7419,2929,511532,Co-Accused
7420,2930,517613,Co-Accused
7421,2930,524141,Main Accused
7422,2930,513877,Co-Accused
7423,2930,509707,Main Accused
7424,2931,500771,Co-Accused
7425,2931,508316,Co-Accused
7426,2932,507198,Main Accused
7427,2932,501789,Main Accused
7428,2932,513781,Co-Accused
7429,2932,516453,Co-Accused
7430,2933,520398,Co-Accused
7431,2934,523472,Co-Accused
7432,2935,522439,Co-Accused
7433,2935,510998,Co-Accused
7434,2935,515079,Co-Accused
7435,2935,503585,Co-Accused
7436,2936,508334,Main Accused
7437,2937,507630,Main Accused
7438,2937,518358,Co-Accused
7439,2937,524844,Co-Accused
7440,2937,508554,Co-Accused
7441,2938,510407,Co-Accused
7442,2938,500647,Co-Accused
7443,2938,508377,Co-Accused
7444,2939,522458,Co-Accused
7445,2940,520438,Co-Accused
7446,2941,518535,Main Accused
7447,2941,520708,Co-Accused
7448,2941,521515,Co-Accused
7449,2942,516000,Main Accused
7450,2942,508800,Main Accused
7451,2942,511482,Co-Accused
7452,2943,511170,Main Accused
7453,2943,522097,Main Accused
7454,2944,515565,Main Accused
7455,2945,520778,Co-Accused
7456,2945,520678,Main Accused
7457,2946,522855,Main Accused
7458,2946,500814,Co-Accused
7459,2946,515900,Co-Accused
7460,2946,515880,Co-Accused
7461,2947,514569,Co-Accused
7462,2947,523816,Main Accused
7463,2947,503036,Co-Accused
7464,2947,500298,Co-Accused
7465,2948,524468,Main Accused
7466,2948,520426,Main Accused
7467,2948,517336,Co-Accused
7468,2949,514271,Co-Accused
7469,2949,522832,Main Accused
7470,2949,503004,Co-Accused
7471,2950,503613,Main Accused
7472,2950,501251,Main Accused
7473,2951,514866,Co-Accused
7474,2952,519270,Co-Accused
7475,2952,508927,Co-Accused
7476,2953,523774,Co-Accused
7477,2953,511687,Co-Accused
7478,2953,520812,Co-Accused
7479,2954,516092,Co-Accused
7480,2954,515888,Co-Accused
7481,2955,506713,Co-Accused
7482,2955,510597,Main Accused
7483,2955,517609,Main Accused
7484,2956,523914,Main Accused
7485,2957,522240,Co-Accused
7486,2957,517477,Main Accused
7487,2957,501664,Main Accused
7488,2957,515962,Co-Accused
7489,2958,504408,Main Accused
7490,2959,517861,Main Accused
7491,2960,509409,Co-Accused
7492,2960,503945,Main Accused
7493,2960,506185,Co-Accused
7494,2960,501240,Main Accused
7495,2961,504724,Co-Accused
7496,2962,516110,Co-Accused
7497,2962,520823,Co-Accused
7498,2963,504747,Co-Accused
7499,2964,510952,Co-Accused
7500,2965,513600,Main Accused
7501,2966,521488,Main Accused
7502,2967,509566,Co-Accused
7503,2967,522867,Co-Accused
7504,2968,513323,Main Accused
7505,2968,512383,Co-Accused
7506,2968,516032,Co-Accused
7507,2969,517401,Co-Accused
7508,2970,509954,Main Accused
7509,2971,512781,Main Accused
7510,2971,502096,Main Accused
7511,2972,519944,Co-Accused
7512,2973,500430,Co-Accused
7513,2973,501586,Co-Accused
7514,2973,507818,Main Accused
7515,2974,520099,Main Accused
7516,2974,500895,Co-Accused
7517,2975,516063,Co-Accused
7518,2975,513197,Main Accused
7519,2975,515797,Main Accused
7520,2976,501921,Main Accused
7521,2976,506333,Co-Accused
7522,2977,505141,Co-Accused
7523,2977,511656,Main Accused
7524,2977,515939,Main Accused
7525,2977,514493,Main Accused
7526,2978,505149,Co-Accused
7527,2978,501005,Co-Accused
7528,2978,522512,Co-Accused
7529,2978,514974,Main Accused
7530,2979,522136,Main Accused
7531,2979,501833,Main Accused
7532,2979,500560,Main Accused
7533,2980,511496,Co-Accused
7534,2980,516041,Co-Accused
7535,2980,524021,Main Accused
7536,2980,517568,Co-Accused
7537,2981,503771,Co-Accused
7538,2981,517015,Co-Accused
7539,2982,515649,Co-Accused
7540,2982,500974,Co-Accused
7541,2983,509870,Main Accused
7542,2983,514796,Main Accused
7543,2984,507086,Co-Accused
7544,2984,510955,Main Accused
7545,2984,515637,Co-Accused
7546,2985,504412,Main Accused
7547,2985,506232,Main Accused
7548,2985,519749,Main Accused
7549,2986,516629,Main Accused
7550,2986,511672,Co-Accused
7551,2987,513587,Co-Accused
7552,2987,510752,Main Accused
7553,2987,521767,Co-Accused
7554,2988,505779,Main Accused
7555,2988,520077,Co-Accused
7556,2988,500176,Main Accused
7557,2988,510420,Main Accused
7558,2989,523418,Co-Accused
7559,2989,502503,Main Accused
7560,2990,507413,Co-Accused
7561,2990,500533,Co-Accused
7562,2990,503058,Co-Accused
7563,2991,515038,Main Accused
7564,2991,504837,Main Accused
7565,2991,509447,Co-Accused
7566,2992,519022,Main Accused
7567,2992,522837,Main Accused
7568,2992,520134,Main Accused
7569,2992,514420,Main Accused
7570,2993,507492,Main Accused
7571,2993,507140,Co-Accused
7572,2993,512835,Co-Accused
7573,2993,515114,Main Accused
7574,2994,500124,Co-Accused
7575,2994,520441,Co-Accused
7576,2995,520812,Main Accused
7577,2995,512052,Main Accused
7578,2995,506361,Main Accused
7579,2996,506820,Main Accused
7580,2996,503485,Co-Accused
7581,2996,518146,Co-Accused
7582,2996,511813,Main Accused
7583,2997,504283,Main Accused
7584,2997,520534,Co-Accused
7585,2997,519744,Co-Accused
7586,2997,505565,Co-Accused
7587,2998,524514,Co-Accused
7588,2998,507122,Main Accused
7589,2998,508335,Co-Accused
7590,2998,519061,Main Accused
7591,2999,513993,Main Accused
7592,3000,506192,Co-Accused
7593,3001,509223,Co-Accused
7594,3001,518944,Co-Accused
7595,3001,503207,Main Accused
7596,3002,500852,Co-Accused
7597,3002,517660,Main Accused
7598,3003,515214,Co-Accused
7599,3003,516889,Main Accused
7600,3003,507620,Main Accused
7601,3003,504864,Main Accused
7602,3004,507774,Co-Accused
7603,3004,511172,Co-Accused
7604,3004,516415,Main Accused
7605,3005,501206,Co-Accused
7606,3005,509465,Co-Accused
7607,3006,501046,Co-Accused
7608,3006,511178,Main Accused
7609,3007,504830,Co-Accused
7610,3008,509902,Main Accused
7611,3008,507816,Main Accused
7612,3008,523322,Main Accused
7613,3009,503245,Co-Accused
7614,3010,524296,Co-Accused
7615,3010,524832,Main Accused
7616,3010,514633,Main Accused
7617,3010,517421,Co-Accused
7618,3011,523168,Main Accused
7619,3011,506147,Main Accused
7620,3011,515967,Co-Accused
7621,3011,523385,Co-Accused
7622,3012,519311,Main Accused
7623,3012,506496,Co-Accused
7624,3012,522659,Main Accused
7625,3012,501070,Main Accused
7626,3013,513292,Co-Accused
7627,3013,511583,Main Accused
7628,3013,515265,Main Accused
7629,3013,501962,Co-Accused
7630,3014,502242,Co-Accused
7631,3014,515965,Co-Accused
7632,3015,520983,Main Accused
7633,3016,514488,Main Accused
7634,3017,505527,Main Accused
7635,3017,510753,Main Accused
7636,3018,502522,Co-Accused
7637,3018,509516,Co-Accused
7638,3019,510175,Co-Accused
7639,3020,508221,Main Accused
7640,3020,506690,Co-Accused
7641,3020,507985,Co-Accused
7642,3020,503288,Co-Accused
7643,3021,503333,Co-Accused
7644,3021,520267,Co-Accused
7645,3021,517119,Co-Accused
7646,3021,501888,Main Accused
7647,3022,506676,Co-Accused
7648,3023,509383,Main Accused
7649,3023,502527,Co-Accused
7650,3023,524606,Main Accused
7651,3023,522098,Co-Accused
7652,3024,517274,Main Accused
7653,3024,503000,Co-Accused
7654,3024,513721,Main Accused
7655,3025,504129,Co-Accused
7656,3025,518811,Main Accused
7657,3025,520979,Co-Accused
7658,3026,518970,Co-Accused
7659,3026,519987,Main Accused
7660,3027,524982,Co-Accused
7661,3027,516661,Main Accused
