CaseID,FIRNumber,CrimeHeadID,CrimeSubHeadID,StationID,OfficerID,VictimID,AccusedID,Date,Weapon,Vehicle,Latitude,Longitude,Priority,ModusOperandi,Status
2793,FIR/2025/002793,1,3,13,101079,510477,523216,2024-07-31,Stick,None,12.312801,76.651873,High,Firearm,Under Investigation
2794,FIR/2026/002794,3,9,12,101005,509306,500192,2023-11-28,Unknown,Motorcycle,12.320769,76.656461,Medium,Physical Assault,Pending Trial
2795,FIR/2022/002795,1,3,19,101477,511445,514621,2023-07-30,Hands,None,12.913865,74.843221,Critical,Forced Entry,Charge Sheet Filed
2796,FIR/2022/002796,10,32,1,100047,503005,511465,2025-09-08,Stick,Motorcycle,13.004153,77.555219,Low,Firearm,Charge Sheet Filed
2797,FIR/2024/002797,4,12,13,101101,506741,514638,2024-05-01,Unknown,None,12.334999,76.688908,Critical,Poisoning,Charge Sheet Filed
2798,FIR/2026/002798,1,4,15,101204,510734,517421,2023-05-04,Unknown,Van,12.292438,76.616473,Medium,Forced Entry,Under Investigation
2799,FIR/2023/002799,2,5,10,100836,517236,522790,2024-02-21,Knife,Truck,12.92744,77.620082,High,Poisoning,Closed
2800,FIR/2025/002800,5,14,7,100586,506483,516258,2025-11-08,Knife,Auto,12.956327,77.617631,Medium,Physical Assault,Charge Sheet Filed
2801,FIR/2026/002801,2,7,18,101447,518692,522946,2024-12-08,Crowbar,Van,12.96873,74.83457,Medium,Poisoning,Under Investigation
2802,FIR/2022/002802,5,17,8,100633,502973,502868,2026-01-27,Knife,Auto,12.976036,77.583357,High,Online Scam,Closed
2803,FIR/2026/002803,10,33,17,101391,515250,514617,2025-01-28,Crowbar,None,12.92579,74.867093,Critical,ATM Skimming,Pending Trial
2804,FIR/2022/002804,5,17,15,101184,501886,512230,2024-01-30,Hands,Van,12.319487,76.633916,Critical,Vehicle Lock Break,Pending Trial
2805,FIR/2022/002805,5,14,19,101501,505312,501631,2024-02-07,Stick,Car,12.902405,74.811174,High,Vehicle Lock Break,Charge Sheet Filed
2806,FIR/2025/002806,2,7,17,101367,507468,522730,2022-03-04,Hands,Motorcycle,12.928689,74.870155,Low,Social Engineering,Pending Trial
2807,FIR/2022/002807,8,26,18,101465,521345,506007,2026-02-25,Stick,Car,12.959255,74.846776,Critical,Social Engineering,Under Investigation
2808,FIR/2025/002808,12,38,11,100939,508263,502449,2026-02-06,Stick,Truck,12.317423,76.632153,High,Physical Assault,Charge Sheet Filed
2809,FIR/2024/002809,4,11,3,100243,509580,523015,2024-01-22,Unknown,Auto,12.964694,77.585796,Low,Online Scam,Under Investigation
2810,FIR/2024/002810,4,12,1,100025,514522,521046,2022-11-13,Stick,Car,12.956692,77.548934,High,Knife Attack,Under Investigation
2811,FIR/2026/002811,5,14,4,100298,508784,501600,2024-07-07,Iron Rod,Scooter,12.997125,77.62327,Low,Knife Attack,Under Investigation
2812,FIR/2026/002812,6,21,10,100825,509141,509299,2024-07-13,Stick,Auto,12.96441,77.616596,Critical,Social Engineering,Under Investigation
2813,FIR/2025/002813,5,17,16,101296,508098,515140,2026-08-07,Knife,Scooter,12.934301,74.883058,High,Firearm,Closed
2814,FIR/2023/002814,3,8,14,101168,508642,508087,2022-11-24,Stick,Van,12.28395,76.635836,Medium,Forced Entry,Pending Trial
2815,FIR/2022/002815,7,23,6,100522,516788,522167,2025-01-16,Pistol,Motorcycle,12.982093,77.57151,Low,Poisoning,Charge Sheet Filed
2816,FIR/2024/002816,1,2,15,101196,516707,507148,2022-10-01,Crowbar,Motorcycle,12.264365,76.627978,Critical,Knife Attack,Under Investigation
2817,FIR/2024/002817,5,17,7,100593,521088,500665,2024-04-22,Unknown,Scooter,12.937516,77.600697,Low,Forced Entry,Under Investigation
2818,FIR/2024/002818,6,20,15,101230,503716,518414,2024-08-16,Knife,Car,12.320619,76.596795,Critical,Poisoning,Charge Sheet Filed
2819,FIR/2024/002819,5,15,5,100385,519814,520313,2023-06-02,Crowbar,Car,12.924758,77.568248,Medium,Duplicate Key,Closed
2820,FIR/2022/002820,8,27,9,100754,518557,519016,2022-10-30,Hands,Car,13.009707,77.573613,Low,Physical Assault,Closed
2821,FIR/2023/002821,1,2,12,101046,504582,518044,2026-08-17,Pistol,None,12.335767,76.65276,Critical,ATM Skimming,Charge Sheet Filed
2822,FIR/2023/002822,7,25,19,101469,502805,515185,2024-01-03,Stick,Auto,12.955323,74.831301,High,Vehicle Lock Break,Under Investigation
2823,FIR/2023/002823,1,2,13,101081,524634,503422,2022-10-02,Hands,Motorcycle,12.305942,76.650994,Low,Social Engineering,Under Investigation
2824,FIR/2024/002824,3,10,7,100556,508672,514411,2026-01-02,Stick,Van,12.929538,77.607243,Critical,Knife Attack,Pending Trial
2825,FIR/2023/002825,9,31,3,100176,503878,510467,2023-09-27,Knife,Motorcycle,13.002578,77.62483,Medium,Fake Identity,Pending Trial
2826,FIR/2024/002826,2,6,16,101302,515978,506760,2023-02-28,Unknown,Car,12.927482,74.887294,Medium,Forced Entry,Charge Sheet Filed
2827,FIR/2022/002827,9,30,15,101205,520001,517337,2022-03-30,Hands,Scooter,12.275399,76.611156,Critical,Poisoning,Pending Trial
2828,FIR/2024/002828,5,15,3,100183,516034,522775,2023-03-25,Knife,Truck,12.998246,77.590002,Critical,Online Scam,Closed
2829,FIR/2026/002829,4,12,19,101483,502626,516115,2026-03-12,Crowbar,Van,12.900267,74.851057,High,Online Scam,Pending Trial
2830,FIR/2022/002830,5,14,1,100093,509605,507608,2022-05-11,Unknown,Van,13.001799,77.578314,High,Knife Attack,Under Investigation
2831,FIR/2026/002831,6,18,18,101457,504026,518708,2023-11-12,Knife,Motorcycle,12.958158,74.871777,Low,Knife Attack,Under Investigation
2832,FIR/2025/002832,7,24,5,100343,505021,522569,2024-12-19,Crowbar,None,12.942703,77.554055,Medium,ATM Skimming,Pending Trial
2833,FIR/2022/002833,8,26,7,100610,522498,512739,2022-06-27,Unknown,Auto,12.938914,77.611504,Critical,ATM Skimming,Charge Sheet Filed
2834,FIR/2023/002834,6,19,1,100040,513040,512052,2025-08-08,Knife,Truck,12.975804,77.55843,Critical,Physical Assault,Charge Sheet Filed
2835,FIR/2024/002835,12,40,8,100688,508074,516119,2024-03-08,Knife,Car,12.965026,77.571952,Medium,Vehicle Lock Break,Pending Trial
2836,FIR/2026/002836,1,1,10,100809,510551,516863,2023-12-31,Iron Rod,Van,12.955904,77.620266,Medium,Vehicle Lock Break,Pending Trial
2837,FIR/2026/002837,5,14,12,101010,509207,512133,2025-12-10,Crowbar,Scooter,12.333919,76.652964,Critical,Forced Entry,Charge Sheet Filed
2838,FIR/2025/002838,2,5,19,101500,500342,520667,2023-03-18,Hands,Truck,12.914671,74.844222,High,Duplicate Key,Charge Sheet Filed
2839,FIR/2023/002839,2,6,16,101312,505496,509226,2025-07-02,Stick,Auto,12.95044,74.863739,Medium,ATM Skimming,Pending Trial
2840,FIR/2023/002840,9,31,19,101483,515117,506255,2023-09-08,Pistol,Motorcycle,12.92939,74.841783,High,Vehicle Lock Break,Charge Sheet Filed
2841,FIR/2023/002841,5,14,8,100704,523961,524408,2025-04-14,Iron Rod,Motorcycle,12.972983,77.585223,Low,Knife Attack,Charge Sheet Filed
2842,FIR/2024/002842,4,12,1,100027,514091,513056,2023-06-16,Unknown,Scooter,12.954755,77.575468,High,Physical Assault,Pending Trial
2843,FIR/2022/002843,9,29,4,100336,510184,511283,2024-06-09,Stick,Motorcycle,13.008645,77.616468,Critical,ATM Skimming,Under Investigation
2844,FIR/2026/002844,6,18,20,101607,520843,506242,2022-10-25,Unknown,Truck,12.93644,74.891966,Medium,Poisoning,Pending Trial
2845,FIR/2026/002845,8,28,14,101145,517283,505715,2026-10-01,Crowbar,Van,12.269639,76.672196,Low,Firearm,Charge Sheet Filed
2846,FIR/2026/002846,9,29,17,101405,515842,509824,2022-04-25,Iron Rod,Car,12.878672,74.824303,Low,Forced Entry,Charge Sheet Filed
2847,FIR/2022/002847,12,40,6,100518,516905,503322,2024-02-14,Unknown,Auto,12.976216,77.584929,Critical,Physical Assault,Under Investigation
2848,FIR/2022/002848,12,40,5,100396,517155,516588,2025-11-24,Stick,Car,12.96517,77.599531,Critical,Forced Entry,Pending Trial
2849,FIR/2024/002849,7,24,9,100745,520282,509111,2025-06-04,Crowbar,Auto,12.993489,77.553367,Low,Online Scam,Pending Trial
2850,FIR/2024/002850,10,33,11,100884,518896,515710,2022-10-13,Unknown,Van,12.332117,76.612767,Low,ATM Skimming,Pending Trial
2851,FIR/2022/002851,5,16,1,100082,511784,519477,2024-06-09,Knife,Scooter,12.977938,77.583256,Medium,Social Engineering,Under Investigation
2852,FIR/2025/002852,9,29,5,100391,517271,524059,2024-11-06,Unknown,Car,12.919322,77.569154,Medium,Firearm,Pending Trial
2853,FIR/2022/002853,6,22,7,100562,518402,517029,2025-01-05,Unknown,Truck,12.943254,77.643898,Low,Poisoning,Under Investigation
2854,FIR/2024/002854,2,6,11,100935,522429,512462,2022-02-18,Pistol,Scooter,12.337577,76.613487,High,Duplicate Key,Under Investigation
2855,FIR/2024/002855,11,36,19,101503,518409,507701,2026-02-02,Stick,Truck,12.928569,74.862079,Low,Online Scam,Charge Sheet Filed
2856,FIR/2026/002856,5,15,14,101121,519244,523767,2023-11-09,Stick,Auto,12.255977,76.680174,Low,Firearm,Pending Trial
2857,FIR/2025/002857,6,19,4,100319,516308,509788,2024-08-14,Stick,Scooter,12.956109,77.652033,Low,Forced Entry,Closed
2858,FIR/2026/002858,12,40,10,100837,507327,517422,2026-01-12,Knife,Scooter,12.977636,77.595644,Low,Vehicle Lock Break,Closed
2859,FIR/2026/002859,6,18,15,101238,520461,519586,2025-06-12,Pistol,None,12.317494,76.593054,Medium,Knife Attack,Under Investigation
2860,FIR/2023/002860,7,25,9,100773,509255,513381,2024-07-18,Unknown,Car,13.016699,77.593568,High,Knife Attack,Under Investigation
2861,FIR/2023/002861,5,17,19,101513,513421,507839,2024-01-16,Pistol,Truck,12.932022,74.827798,Critical,Duplicate Key,Under Investigation
2862,FIR/2023/002862,3,8,7,100607,518880,502284,2022-11-30,Unknown,Scooter,12.921561,77.612549,High,Duplicate Key,Closed
2863,FIR/2022/002863,10,34,4,100290,502051,520754,2026-07-11,Unknown,Car,12.991268,77.645461,Critical,Knife Attack,Charge Sheet Filed
2864,FIR/2025/002864,12,38,2,100154,521318,504616,2026-04-17,Knife,Van,12.975943,77.628362,Medium,Social Engineering,Pending Trial
2865,FIR/2022/002865,4,11,16,101260,513924,508291,2026-10-09,Knife,Auto,12.966475,74.856012,Low,Physical Assault,Pending Trial
2866,FIR/2023/002866,5,16,8,100630,508213,503443,2026-01-05,Crowbar,Auto,12.981944,77.591506,Medium,Fake Identity,Under Investigation
2867,FIR/2025/002867,8,28,6,100441,505793,501824,2022-01-17,Iron Rod,Motorcycle,12.988047,77.58776,Medium,Vehicle Lock Break,Pending Trial
2868,FIR/2023/002868,9,29,15,101184,506835,514657,2025-09-16,Hands,Truck,12.280003,76.62105,Low,Fake Identity,Under Investigation
2869,FIR/2024/002869,3,9,6,100471,513624,516721,2024-08-30,Stick,Auto,12.985544,77.588629,Critical,Forced Entry,Charge Sheet Filed
2870,FIR/2024/002870,3,10,7,100559,506301,514524,2025-12-19,Unknown,None,12.906889,77.641775,Medium,Forced Entry,Closed
2871,FIR/2023/002871,2,7,16,101290,519592,517554,2022-01-30,Pistol,Van,12.965122,74.884096,Medium,ATM Skimming,Closed
2872,FIR/2023/002872,5,15,9,100740,500112,521551,2022-09-18,Knife,Car,12.97937,77.557553,High,Poisoning,Closed
2873,FIR/2024/002873,7,23,18,101439,514698,516691,2026-04-15,Crowbar,Car,12.917856,74.863684,Medium,Knife Attack,Charge Sheet Filed
2874,FIR/2024/002874,3,9,2,100140,509355,503313,2022-02-16,Iron Rod,Truck,12.952923,77.6152,Low,Physical Assault,Pending Trial
2875,FIR/2022/002875,4,12,2,100160,500860,511455,2023-04-10,Iron Rod,None,12.927541,77.630306,Critical,Knife Attack,Closed
2876,FIR/2025/002876,9,31,20,101617,500288,513149,2022-07-19,Stick,None,12.927244,74.84798,Low,Fake Identity,Closed
2877,FIR/2025/002877,5,16,13,101073,523336,512081,2025-12-10,Hands,Motorcycle,12.300691,76.696797,Low,Fake Identity,Charge Sheet Filed
2878,FIR/2026/002878,1,3,8,100677,516945,521677,2026-11-20,Knife,None,12.970674,77.612789,Medium,Online Scam,Pending Trial
2879,FIR/2023/002879,2,5,13,101088,516823,513679,2023-09-21,Hands,None,12.292893,76.678059,Low,Firearm,Under Investigation
2880,FIR/2022/002880,12,38,18,101409,504708,512151,2026-12-21,Iron Rod,None,12.913333,74.831596,Medium,Social Engineering,Under Investigation
2881,FIR/2025/002881,3,10,20,101616,503103,516029,2026-06-04,Iron Rod,Motorcycle,12.891411,74.876923,Medium,ATM Skimming,Under Investigation
2882,FIR/2025/002882,12,40,9,100744,502591,509926,2026-04-15,Iron Rod,Motorcycle,12.979242,77.552184,Medium,Duplicate Key,Under Investigation
2883,FIR/2023/002883,3,9,2,100156,500420,515317,2024-01-18,Hands,Scooter,12.979556,77.602003,Critical,Forced Entry,Under Investigation
2884,FIR/2025/002884,10,33,2,100152,519880,524881,2024-10-24,Knife,Truck,12.944524,77.639114,Low,Forced Entry,Charge Sheet Filed
2885,FIR/2026/002885,4,12,2,100104,500436,515862,2022-08-12,Stick,Motorcycle,12.975365,77.630278,Medium,ATM Skimming,Charge Sheet Filed
2886,FIR/2022/002886,11,36,12,101009,510594,515296,2025-05-28,Knife,Auto,12.300971,76.655491,Critical,Knife Attack,Charge Sheet Filed
2887,FIR/2025/002887,6,22,4,100324,508288,523102,2022-03-10,Pistol,Motorcycle,12.996269,77.630776,Low,Forced Entry,Pending Trial
2888,FIR/2022/002888,1,4,16,101306,508109,504417,2024-02-09,Iron Rod,Auto,12.972736,74.876451,Critical,Online Scam,Closed
2889,FIR/2026/002889,3,10,8,100646,517964,503479,2025-09-01,Crowbar,Van,12.971307,77.620879,Critical,Knife Attack,Under Investigation
2890,FIR/2024/002890,8,28,12,101004,501221,516510,2022-04-27,Unknown,Auto,12.313884,76.66791,Medium,Poisoning,Pending Trial
2891,FIR/2024/002891,2,7,4,100266,524009,519380,2024-11-14,Knife,Auto,12.988083,77.603332,Critical,Physical Assault,Under Investigation
2892,FIR/2023/002892,7,24,20,101608,508467,502087,2023-01-16,Unknown,Truck,12.925051,74.893023,High,Duplicate Key,Under Investigation
2893,FIR/2023/002893,8,28,8,100699,502576,513122,2022-10-30,Hands,Auto,12.958866,77.598456,Critical,Social Engineering,Closed
2894,FIR/2025/002894,8,26,13,101082,502868,504964,2025-10-12,Hands,Truck,12.296837,76.646583,High,Duplicate Key,Charge Sheet Filed
2895,FIR/2025/002895,11,35,16,101300,504506,501686,2025-09-14,Crowbar,None,12.9629,74.866764,Medium,Fake Identity,Closed
2896,FIR/2024/002896,6,21,17,101406,524311,516611,2025-09-14,Unknown,None,12.934807,74.86054,Low,Social Engineering,Under Investigation
2897,FIR/2023/002897,7,24,5,100383,521998,500587,2023-07-21,Knife,Car,12.926264,77.587892,Medium,Fake Identity,Under Investigation
2898,FIR/2022/002898,4,13,13,101116,507768,509843,2024-07-01,Knife,Scooter,12.329033,76.670649,High,Vehicle Lock Break,Closed
2899,FIR/2023/002899,8,28,5,100370,513658,502906,2026-12-17,Knife,Auto,12.949818,77.58229,High,ATM Skimming,Pending Trial
2900,FIR/2022/002900,9,29,18,101426,505494,514769,2025-06-02,Crowbar,Motorcycle,12.952728,74.849412,Critical,Forced Entry,Charge Sheet Filed
2901,FIR/2023/002901,1,2,2,100150,512853,520316,2023-05-12,Stick,Van,12.933515,77.596553,Critical,Duplicate Key,Charge Sheet Filed
2902,FIR/2022/002902,6,21,13,101066,523667,500987,2026-02-21,Crowbar,None,12.293665,76.691728,Critical,Duplicate Key,Pending Trial
2903,FIR/2025/002903,6,19,16,101283,519242,510374,2024-04-12,Knife,Van,12.977694,74.892838,Low,Physical Assault,Charge Sheet Filed
2904,FIR/2024/002904,4,12,19,101476,516320,521427,2024-01-10,Pistol,Truck,12.940935,74.856289,Medium,Physical Assault,Under Investigation
2905,FIR/2025/002905,6,20,9,100764,501761,508815,2026-01-21,Crowbar,Auto,12.977409,77.544351,Low,ATM Skimming,Closed
2906,FIR/2026/002906,9,30,20,101606,517454,506784,2025-10-17,Unknown,Motorcycle,12.930325,74.888492,Low,Firearm,Closed
2907,FIR/2026/002907,1,2,9,100755,510447,521381,2024-09-05,Unknown,Scooter,12.983878,77.549152,High,ATM Skimming,Pending Trial
2908,FIR/2023/002908,6,20,9,100718,502136,515862,2024-12-15,Unknown,Truck,12.980942,77.5554,High,Poisoning,Charge Sheet Filed
2909,FIR/2026/002909,5,14,9,100730,517883,524879,2024-12-17,Unknown,Car,12.964123,77.538427,Medium,Firearm,Charge Sheet Filed
2910,FIR/2023/002910,6,19,13,101076,511402,514657,2025-10-31,Iron Rod,Scooter,12.333591,76.653342,Critical,Forced Entry,Closed
2911,FIR/2022/002911,5,15,16,101261,503129,506205,2023-12-28,Stick,Motorcycle,12.962477,74.842807,High,Vehicle Lock Break,Charge Sheet Filed
2912,FIR/2026/002912,6,20,10,100876,505806,508328,2023-11-25,Pistol,Scooter,12.979747,77.576373,Critical,Fake Identity,Pending Trial
2913,FIR/2023/002913,1,4,12,101031,510560,502058,2023-07-25,Stick,Scooter,12.293839,76.687219,Low,Physical Assault,Closed
2914,FIR/2026/002914,1,1,5,100393,503538,512374,2025-08-22,Crowbar,Auto,12.929573,77.545717,High,Knife Attack,Pending Trial
2915,FIR/2026/002915,8,26,3,100195,521755,508178,2023-02-11,Pistol,Car,12.981642,77.572661,Critical,Knife Attack,Closed
2916,FIR/2022/002916,4,11,17,101374,518681,507220,2026-07-21,Unknown,Scooter,12.900757,74.851758,Critical,Vehicle Lock Break,Charge Sheet Filed
2917,FIR/2023/002917,11,36,13,101075,512964,522219,2024-01-17,Iron Rod,Truck,12.33103,76.685783,Critical,Online Scam,Closed
2918,FIR/2023/002918,3,8,18,101436,511069,502000,2023-06-27,Crowbar,None,12.94476,74.862185,Medium,Fake Identity,Pending Trial
2919,FIR/2024/002919,5,16,3,100183,513000,508397,2026-01-28,Knife,None,12.983242,77.601022,High,Knife Attack,Under Investigation
2920,FIR/2026/002920,11,37,15,101220,513379,522292,2022-08-11,Iron Rod,Auto,12.290607,76.635287,Low,Firearm,Charge Sheet Filed
2921,FIR/2024/002921,6,21,6,100451,509784,514628,2024-06-26,Hands,Scooter,13.005641,77.58682,Low,Fake Identity,Closed
2922,FIR/2026/002922,8,28,10,100873,511943,509401,2024-12-30,Knife,Motorcycle,12.98398,77.576503,Medium,Poisoning,Closed
2923,FIR/2025/002923,11,37,3,100245,510404,513219,2024-09-09,Stick,Van,12.959694,77.619648,Critical,Fake Identity,Under Investigation
2924,FIR/2026/002924,5,16,19,101492,524660,510634,2025-05-12,Iron Rod,None,12.918888,74.849767,High,Physical Assault,Charge Sheet Filed
2925,FIR/2024/002925,6,22,4,100338,511148,519144,2026-05-29,Hands,Scooter,12.9939,77.642055,Critical,Firearm,Closed
2926,FIR/2026/002926,3,9,15,101240,503340,515127,2024-09-13,Iron Rod,Motorcycle,12.27399,76.606422,Critical,Poisoning,Under Investigation
2927,FIR/2024/002927,3,8,10,100848,520306,515901,2023-07-31,Stick,Van,12.965863,77.569538,High,Knife Attack,Under Investigation
2928,FIR/2022/002928,5,15,10,100776,524742,500092,2025-10-15,Hands,Scooter,12.95572,77.563747,High,Fake Identity,Closed
2929,FIR/2022/002929,1,2,6,100466,523303,506776,2024-08-22,Crowbar,Truck,12.973084,77.571316,Critical,Fake Identity,Charge Sheet Filed
2930,FIR/2023/002930,10,34,1,100070,506790,506412,2026-04-04,Hands,Car,13.003067,77.581674,Medium,Duplicate Key,Under Investigation
2931,FIR/2025/002931,4,12,20,101611,522285,520603,2022-12-31,Stick,None,12.92847,74.886247,Critical,Physical Assault,Pending Trial
2932,FIR/2026/002932,1,1,4,100294,514565,522013,2025-09-30,Unknown,Auto,13.012119,77.644506,High,Fake Identity,Closed
2933,FIR/2026/002933,7,24,1,100070,519348,512523,2023-09-16,Iron Rod,None,12.997646,77.539004,Medium,Vehicle Lock Break,Under Investigation
2934,FIR/2024/002934,8,27,14,101150,500716,518526,2023-11-10,Unknown,Car,12.30697,76.664252,High,Vehicle Lock Break,Pending Trial
2935,FIR/2023/002935,8,26,20,101542,521351,515867,2023-08-29,Knife,Auto,12.945114,74.851806,Low,Social Engineering,Under Investigation
2936,FIR/2023/002936,10,33,16,101265,508859,523912,2022-03-10,Iron Rod,Auto,12.930575,74.853344,Medium,Physical Assault,Charge Sheet Filed
2937,FIR/2026/002937,8,26,6,100433,500114,505198,2023-12-05,Stick,Motorcycle,12.964889,77.609942,Medium,Online Scam,Closed
2938,FIR/2023/002938,8,26,19,101486,518428,500299,2023-03-02,Hands,Auto,12.943872,74.824947,High,Physical Assault,Charge Sheet Filed
2939,FIR/2022/002939,6,18,4,100327,510060,510699,2022-04-24,Pistol,Auto,13.000119,77.609214,Critical,Firearm,Closed
2940,FIR/2025/002940,11,35,12,100991,513020,507224,2023-01-25,Crowbar,Motorcycle,12.293489,76.688966,High,Poisoning,Under Investigation
2941,FIR/2024/002941,4,11,4,100296,507513,517135,2023-04-16,Stick,Motorcycle,13.005871,77.60149,Medium,Duplicate Key,Charge Sheet Filed
2942,FIR/2023/002942,7,25,8,100657,508191,506156,2025-11-26,Stick,Truck,12.972146,77.619951,Low,Forced Entry,Pending Trial
2943,FIR/2025/002943,6,21,15,101253,524335,503869,2024-02-04,Stick,None,12.284174,76.610942,High,Knife Attack,Under Investigation
2944,FIR/2026/002944,6,22,16,101331,520930,523348,2024-11-05,Stick,None,12.942209,74.878651,Critical,Vehicle Lock Break,Charge Sheet Filed
2945,FIR/2026/002945,7,23,4,100272,524453,504139,2025-10-02,Pistol,Auto,12.994527,77.627122,Low,Fake Identity,Charge Sheet Filed
2946,FIR/2026/002946,12,39,15,101232,511683,517233,2024-08-13,Knife,Car,12.294235,76.624226,Medium,Firearm,Under Investigation
2947,FIR/2026/002947,3,10,11,100916,516021,516577,2025-07-14,Knife,Truck,12.319118,76.600002,High,Physical Assault,Pending Trial
2948,FIR/2024/002948,6,20,15,101197,522162,505771,2022-03-18,Unknown,Auto,12.298729,76.604365,Medium,Online Scam,Charge Sheet Filed
