VehicleID,RegistrationNumber,OwnerPersonID,VehicleType,Brand,Color,ManufactureYear,IsStolen
14626,KA01IM3155,516003,Auto Rickshaw,Bajaj,Yellow,2017,False
14627,KA01PA9752,516004,Bus,Honda,Grey,2017,False
14628,KA11OS6788,516004,Bus,Tata,Red,2008,False
14629,KA11ZI4580,516005,Truck,Maruti Suzuki,Silver,2025,False
14630,KA04YW7929,516005,Auto Rickshaw,Mahindra,Silver,2021,False
14631,KA05US5727,516006,Truck,Mahindra,Black,2013,False
14632,KA02NE3189,516006,Motorcycle,Honda,Silver,2010,False
14633,KA19VT4005,516008,Bus,Mahindra,Blue,2015,False
14634,KA19AO2398,516010,Auto Rickshaw,Maruti Suzuki,Red,2012,False
14635,KA04SG2708,516010,Auto Rickshaw,Hero,Silver,2012,True
14636,KA03QM9495,516011,Van,Maruti Suzuki,Green,2009,False
14637,KA03QX6743,516011,Scooter,Hero,Red,2014,False
14638,KA04SM4583,516013,Auto Rickshaw,Bajaj,Silver,2021,False
14639,KA01NP9623,516014,Motorcycle,TVS,Grey,2008,False
14640,KA19XB1002,516015,Scooter,TVS,Yellow,2021,False
14641,KA01BH3984,516015,Van,Bajaj,Green,2012,False
14642,KA01JB3693,516019,Van,Kia,Blue,2009,False
14643,KA02PO7045,516020,Truck,Kia,Blue,2024,True
14644,KA02QJ3371,516023,Motorcycle,Honda,Black,2024,False
14645,KA02TL8377,516023,Scooter,Toyota,Blue,2009,False
14646,KA09EC3363,516025,Auto Rickshaw,Royal Enfield,Silver,2013,True
14647,KA05QI3527,516027,SUV,Hero,Silver,2021,False
14648,KA09ND2695,516027,Car,Hero,Green,2016,False
14649,KA05EF5202,516028,SUV,Tata,Yellow,2014,False
14650,KA02ZW1801,516028,Motorcycle,Maruti Suzuki,Blue,2020,False
14651,KA03XL8157,516030,Auto Rickshaw,TVS,Green,2020,False
14652,KA11CO4460,516030,Auto Rickshaw,Honda,White,2009,False
14653,KA04XD8739,516032,Truck,Mahindra,Black,2017,True
14654,KA05LJ5707,516034,Motorcycle,Hero,Yellow,2017,False
14655,KA19OE4444,516035,Truck,Kia,Grey,2017,True
14656,KA19MG1697,516037,Truck,Mahindra,Green,2022,False
14657,KA09EL9176,516038,SUV,Mahindra,Blue,2022,False
14658,KA11NX1755,516040,Truck,Toyota,Green,2022,False
14659,KA01XU1001,516041,SUV,Tata,Yellow,2016,False
14660,KA01ER3510,516041,SUV,Tata,Black,2012,False
14661,KA01LE1028,516042,Van,Tata,Yellow,2022,False
14662,KA05HU8258,516042,Auto Rickshaw,Tata,White,2024,False
14663,KA04AM5974,516045,Motorcycle,Honda,Grey,2008,False
14664,KA11XD9739,516045,Van,Royal Enfield,Red,2011,False
14665,KA02YZ9259,516046,Scooter,Bajaj,Blue,2017,False
14666,KA09ZJ4487,516047,Scooter,Hero,Red,2021,False
14667,KA05FU3484,516049,Truck,Kia,Yellow,2024,False
14668,KA02DF8939,516050,Motorcycle,TVS,White,2018,False
14669,KA01TK3125,516052,Truck,Kia,Red,2014,False
14670,KA04HB9119,516053,Motorcycle,Mahindra,Black,2023,False
14671,KA02GO7716,516053,Car,Maruti Suzuki,Grey,2009,False
14672,KA01OH1307,516054,Motorcycle,TVS,Silver,2008,False
14673,KA03JC4594,516055,Scooter,Toyota,Grey,2011,True
14674,KA01WE4546,516055,Bus,Mahindra,Green,2022,True
14675,KA09DE4518,516056,Scooter,Honda,Red,2023,True
14676,KA01YA6707,516056,Bus,Tata,Green,2010,False
14677,KA11DK1187,516058,Auto Rickshaw,Toyota,Silver,2012,False
14678,KA09GN9602,516058,Motorcycle,TVS,Silver,2020,False
14679,KA11VO6919,516062,Bus,Hyundai,Blue,2010,True
14680,KA02CK7052,516064,Bus,TVS,White,2016,False
14681,KA11HF1775,516065,SUV,TVS,Grey,2009,False
14682,KA03ZV2789,516065,Auto Rickshaw,Honda,White,2008,True
14683,KA02AN7668,516067,Motorcycle,Mahindra,Blue,2014,True
14684,KA19BW4776,516067,Car,Mahindra,Red,2024,True
14685,KA04YM7383,516068,SUV,Maruti Suzuki,Black,2018,False
14686,KA01GJ8227,516069,Van,Royal Enfield,White,2022,False
14687,KA19VU8817,516069,Bus,Kia,Red,2016,False
14688,KA01YY8298,516070,Truck,Hyundai,Black,2014,False
14689,KA09ZG6191,516070,Auto Rickshaw,Bajaj,Black,2024,True
14690,KA01SP3415,516071,Scooter,Hero,Black,2020,False
14691,KA19QI8222,516071,Bus,Tata,Silver,2016,False
14692,KA02YV5375,516073,Scooter,Maruti Suzuki,White,2020,False
14693,KA02TM7450,516073,SUV,Tata,Green,2022,False
14694,KA04XL9534,516074,Bus,Hero,Green,2013,True
14695,KA02KS8010,516075,Car,Maruti Suzuki,Blue,2015,False
14696,KA11JX1292,516076,Van,Royal Enfield,Blue,2011,False
14697,KA11NE6169,516076,SUV,Tata,Blue,2018,False
14698,KA01IV9618,516078,Scooter,Bajaj,White,2010,False
14699,KA11PL9628,516080,Bus,Hero,Blue,2021,True
14700,KA04SV7246,516080,Truck,Mahindra,Green,2013,True
14701,KA11BM8489,516082,Auto Rickshaw,Maruti Suzuki,Red,2025,False
14702,KA09WE3240,516083,Truck,Maruti Suzuki,White,2014,False
14703,KA19DC9157,516084,Motorcycle,Hero,Blue,2015,True
14704,KA11PT9314,516086,Van,Hyundai,Yellow,2020,True
14705,KA05EG3131,516086,Bus,Toyota,Blue,2024,True
14706,KA01TO7575,516087,SUV,Tata,Blue,2017,False
14707,KA11HA8402,516087,Bus,Tata,Black,2013,False
14708,KA02ZC4140,516092,Car,Honda,Blue,2012,False
14709,KA04OM1715,516092,Motorcycle,Kia,Yellow,2015,False
14710,KA02XI3018,516094,Auto Rickshaw,Tata,Red,2010,True
14711,KA09SR5395,516094,Van,Hero,Green,2015,True
14712,KA04MH7021,516097,Van,Mahindra,Red,2012,False
14713,KA04IM1847,516097,SUV,Tata,Blue,2008,False
14714,KA01HU8818,516098,Van,Kia,Silver,2020,False
14715,KA01EM6898,516099,Scooter,Hyundai,Green,2024,False
14716,KA11UL4597,516099,SUV,Royal Enfield,Black,2011,False
14717,KA04LD3005,516101,SUV,Mahindra,Green,2024,True
14718,KA11EE3512,516101,SUV,Mahindra,Red,2021,True
14719,KA19JF7877,516102,Motorcycle,Bajaj,White,2016,False
14720,KA05OF4071,516103,Motorcycle,Hero,Blue,2023,True
14721,KA19YB7289,516103,Van,Bajaj,Yellow,2015,False
14722,KA19JC5439,516104,Motorcycle,Royal Enfield,Yellow,2011,False
14723,KA02UW6585,516105,Truck,Kia,Black,2010,False
14724,KA01JN3344,516105,Auto Rickshaw,Hero,Black,2013,False
14725,KA02ZE6247,516106,Truck,Tata,Silver,2012,False
14726,KA11RU8906,516106,Scooter,Tata,White,2021,False
14727,KA05YK3250,516108,Motorcycle,Maruti Suzuki,Yellow,2010,True
14728,KA09HN7988,516108,Car,Maruti Suzuki,Silver,2024,False
14729,KA09ZP9684,516109,Bus,Maruti Suzuki,Green,2013,False
14730,KA01AB7052,516109,SUV,Hero,Blue,2011,False
14731,KA02KR5491,516111,Bus,Toyota,Red,2010,True
14732,KA01BE5167,516112,Van,Mahindra,Red,2008,False
14733,KA02JS5702,516112,Auto Rickshaw,Mahindra,Red,2024,False
14734,KA09HZ2261,516113,Bus,Kia,Green,2013,False
14735,KA01BN3148,516113,Bus,TVS,White,2017,False
14736,KA03JK1699,516114,Auto Rickshaw,Mahindra,Yellow,2023,False
14737,KA09PR7435,516116,Car,Hyundai,Black,2017,False
14738,KA01TU3569,516116,Auto Rickshaw,Hyundai,Blue,2025,False
14739,KA01QZ5129,516117,Car,Royal Enfield,Blue,2024,False
14740,KA04PY7925,516117,SUV,Honda,Yellow,2014,False
14741,KA19HS9821,516118,Van,Royal Enfield,Red,2017,True
14742,KA05HK9671,516118,Motorcycle,Royal Enfield,Green,2008,False
14743,KA05YE5857,516119,Van,Mahindra,Blue,2013,False
14744,KA09BG2995,516121,Van,Honda,Silver,2008,False
14745,KA11FZ8128,516121,Motorcycle,Toyota,Yellow,2017,True
14746,KA05ZK8992,516122,Scooter,Toyota,Black,2020,False
14747,KA03LM9448,516124,Car,Tata,White,2015,False
14748,KA11MA8395,516127,SUV,Royal Enfield,Silver,2010,False
14749,KA05QZ5429,516127,Van,Royal Enfield,Silver,2008,True
14750,KA19BD4484,516128,Scooter,Toyota,Grey,2009,False
14751,KA03YL6379,516129,Truck,Bajaj,Red,2012,False
14752,KA05VF1744,516130,SUV,Bajaj,Black,2021,True
14753,KA01LQ3593,516131,SUV,TVS,Silver,2018,False
14754,KA05GO7945,516132,Bus,Mahindra,Yellow,2022,True
14755,KA05SA9150,516133,SUV,Kia,Red,2008,False
14756,KA04KS6327,516134,SUV,TVS,Blue,2012,False
14757,KA03ES7003,516135,Motorcycle,Hero,Blue,2022,False
14758,KA02RF1956,516135,Truck,Kia,White,2022,False
14759,KA02AK4275,516137,Scooter,Hero,Black,2012,False
14760,KA11CA8636,516138,Scooter,Tata,White,2024,False
14761,KA01IK1618,516140,Truck,Mahindra,Black,2016,False
14762,KA03NB7015,516140,Motorcycle,Hero,White,2017,False
14763,KA01AT3412,516142,Van,TVS,Red,2024,True
14764,KA01DD9857,516143,SUV,Hero,Green,2014,True
14765,KA01WQ8466,516143,SUV,Tata,Silver,2015,False
14766,KA11HW4933,516149,Scooter,Royal Enfield,Black,2011,True
14767,KA05OV9302,516150,Car,Bajaj,Silver,2015,False
14768,KA01RN7693,516151,SUV,Tata,Silver,2009,False
14769,KA19ED3939,516151,Van,Mahindra,Silver,2023,False
14770,KA03OR5690,516152,Van,Tata,Black,2009,False
14771,KA01ML2593,516152,Scooter,Maruti Suzuki,Grey,2025,True
14772,KA01UV5638,516154,Truck,Royal Enfield,Grey,2013,True
14773,KA03QM1426,516158,Auto Rickshaw,Toyota,Black,2009,False
14774,KA03QW8996,516159,Motorcycle,Maruti Suzuki,White,2010,False
14775,KA02MS4193,516162,Van,Hyundai,Silver,2016,False
14776,KA02VT5204,516163,Truck,Maruti Suzuki,Red,2010,False
14777,KA04EH7563,516163,Auto Rickshaw,Maruti Suzuki,Silver,2017,False
14778,KA03LZ1864,516164,Truck,Hyundai,White,2009,False
14779,KA02QC3713,516164,Truck,Kia,Blue,2018,False
14780,KA09AF7384,516166,Van,Honda,White,2010,False
14781,KA09IH6285,516166,Truck,Hero,White,2020,False
14782,KA19EN1796,516169,Scooter,Bajaj,Blue,2022,False
14783,KA01LP8704,516169,Scooter,Mahindra,Silver,2013,False
14784,KA01TS3874,516171,Scooter,Honda,Blue,2011,False
14785,KA02IP2047,516172,Car,Mahindra,Yellow,2011,False
14786,KA11UA7683,516173,Auto Rickshaw,Maruti Suzuki,Red,2024,False
14787,KA09TA9088,516174,Auto Rickshaw,Hyundai,White,2011,False
14788,KA11FQ6799,516174,Car,Hyundai,Grey,2021,False
14789,KA03OC8768,516176,Van,Maruti Suzuki,Black,2025,True
14790,KA05ON6981,516176,Scooter,Honda,Grey,2009,False
14791,KA04HW4225,516177,Scooter,Hero,Yellow,2021,False
14792,KA11NH3575,516180,Truck,Royal Enfield,White,2014,False
14793,KA02KN8775,516180,Scooter,Honda,Green,2017,True
14794,KA04HP1269,516184,Motorcycle,Maruti Suzuki,Grey,2012,False
14795,KA19PJ8154,516184,Van,Tata,Blue,2016,False
14796,KA04CL8602,516185,Car,Maruti Suzuki,Black,2016,False
14797,KA01BD6433,516186,Truck,Hyundai,Grey,2012,True
14798,KA05DP9238,516187,Van,Royal Enfield,Black,2025,False
14799,KA05VD3184,516190,Truck,Mahindra,Yellow,2018,False
14800,KA11ZV7826,516190,SUV,Toyota,Green,2008,False
14801,KA05JY3514,516192,SUV,TVS,Blue,2024,False
14802,KA04YY9979,516193,Van,Maruti Suzuki,White,2010,False
14803,KA05LA2793,516193,Truck,Royal Enfield,Black,2011,False
14804,KA01VK3839,516194,SUV,Bajaj,Yellow,2011,True
14805,KA05CG8680,516194,Bus,Kia,Green,2021,True
14806,KA09HW2839,516198,Motorcycle,Hero,Blue,2025,False
14807,KA02FH5942,516198,Bus,Mahindra,Yellow,2014,False
14808,KA01DU4846,516202,Bus,Honda,Yellow,2017,False
14809,KA03TP4079,516203,SUV,Honda,Green,2010,False
14810,KA11CV1323,516203,Scooter,Mahindra,Green,2014,True
14811,KA03BL1981,516205,SUV,Tata,Silver,2018,False
14812,KA05XO6173,516205,Van,Kia,White,2013,False
14813,KA11KP2537,516208,Bus,Tata,Red,2017,False
14814,KA11ZR2863,516208,SUV,Royal Enfield,Grey,2018,False
14815,KA02FC2487,516209,SUV,TVS,White,2018,False
14816,KA09SW9258,516211,Bus,Tata,Black,2025,False
14817,KA02HE1089,516213,Truck,Honda,Silver,2025,False
14818,KA11MI5894,516213,Van,TVS,Black,2019,False
14819,KA11RW5597,516214,SUV,Tata,Green,2014,True
14820,KA19WY6281,516214,Car,Hyundai,Green,2019,True
14821,KA09YQ7619,516215,Van,Maruti Suzuki,Grey,2009,False
14822,KA09TM8886,516215,Car,Hyundai,Silver,2009,False
14823,KA03CX1552,516216,Auto Rickshaw,Bajaj,Yellow,2023,False
14824,KA01VU8275,516217,Motorcycle,Kia,Red,2014,False
14825,KA11FF1524,516217,Car,Honda,Black,2008,True
14826,KA09DT9129,516218,Scooter,Royal Enfield,Black,2015,False
14827,KA03ZM2159,516222,Auto Rickshaw,Bajaj,Red,2008,False
14828,KA19SL3549,516223,SUV,Honda,Grey,2019,True
14829,KA05HY6544,516223,Bus,Honda,Yellow,2018,True
14830,KA19QR2650,516224,SUV,Bajaj,White,2013,False
14831,KA05PP2597,516225,Motorcycle,Hero,Silver,2015,True
14832,KA11OL4427,516225,Van,Bajaj,White,2020,False
14833,KA11ZB1263,516226,Van,Honda,Green,2018,False
14834,KA04RU9239,516227,SUV,TVS,White,2016,False
14835,KA01ZN3439,516230,Bus,Bajaj,White,2019,False
14836,KA19NC5043,516231,Auto Rickshaw,Kia,Black,2020,False
14837,KA11ZY7649,516235,Truck,Hyundai,Silver,2018,True
14838,KA01LK6636,516236,Car,TVS,White,2018,True
14839,KA09QW9983,516237,Car,Hyundai,Red,2016,False
14840,KA11YG3795,516238,Auto Rickshaw,Tata,Blue,2017,True
14841,KA02PT4071,516238,Truck,Mahindra,Silver,2015,False
14842,KA02BD4803,516239,Truck,Royal Enfield,Green,2013,False
14843,KA05DP7901,516239,Auto Rickshaw,TVS,Green,2017,True
14844,KA05DX9142,516241,SUV,Tata,Yellow,2008,False
14845,KA05BZ2791,516241,Truck,Hyundai,Red,2021,True
14846,KA03TQ2849,516242,Motorcycle,Royal Enfield,Yellow,2019,True
14847,KA03ZU7176,516243,Truck,Bajaj,Green,2023,False
14848,KA01OO5730,516245,Truck,Maruti Suzuki,Blue,2016,False
14849,KA02TV6899,516245,SUV,Toyota,White,2017,False
14850,KA01BX7327,516246,SUV,Mahindra,Yellow,2021,True
14851,KA11PH6305,516246,Scooter,Royal Enfield,Red,2016,False
14852,KA09HW2570,516248,Car,Honda,Yellow,2008,True
14853,KA05DE5631,516249,Truck,Toyota,Yellow,2021,False
14854,KA03JY4143,516249,Truck,Hero,Green,2009,False
14855,KA01XY9236,516251,SUV,Honda,Yellow,2023,False
14856,KA05AP1957,516251,Motorcycle,Hero,Blue,2016,False
14857,KA19FD3672,516253,Auto Rickshaw,Maruti Suzuki,Silver,2022,True
14858,KA09LV2687,516253,SUV,Kia,Grey,2009,False
14859,KA09VV3942,516257,Auto Rickshaw,Hero,Black,2011,False
14860,KA01PJ5008,516258,Bus,Hyundai,Grey,2018,False
14861,KA11LA1975,516259,Scooter,Tata,Green,2025,False
14862,KA03YB1583,516259,Truck,TVS,Black,2013,False
14863,KA02JK1312,516260,Motorcycle,Honda,Green,2011,False
14864,KA04HO6387,516261,Auto Rickshaw,Toyota,Silver,2025,False
14865,KA05VN7701,516263,Bus,Maruti Suzuki,Yellow,2022,False
14866,KA11FO7751,516266,Scooter,Mahindra,Red,2019,False
14867,KA05EC1699,516266,SUV,TVS,White,2023,False
14868,KA03HO5741,516267,Motorcycle,Toyota,Green,2021,False
14869,KA01NI7845,516268,Car,Maruti Suzuki,Grey,2011,False
14870,KA09TL6859,516269,Truck,Bajaj,Red,2025,False
14871,KA05XY6976,516271,Motorcycle,Tata,Yellow,2021,False
14872,KA05ZL6985,516271,Bus,Honda,Yellow,2015,False
14873,KA19MP6181,516273,Van,Toyota,Red,2018,False
14874,KA19SK1100,516273,Auto Rickshaw,Toyota,Yellow,2009,False
14875,KA01AN3677,516275,SUV,Hyundai,Silver,2016,False
14876,KA03GM4203,516276,Van,Hyundai,Silver,2014,False
14877,KA03OV9349,516280,SUV,Honda,Red,2011,False
14878,KA09RX6213,516283,Van,Toyota,Blue,2017,False
14879,KA05CP2592,516284,Bus,Hero,Blue,2019,False
14880,KA02RH4800,516284,Scooter,Hyundai,White,2024,False
14881,KA01AH8121,516286,Car,Tata,Blue,2013,False
14882,KA03FE9760,516288,SUV,Honda,Blue,2008,False
14883,KA04RG7247,516288,Auto Rickshaw,TVS,Grey,2009,True
14884,KA02NM4601,516289,Motorcycle,Kia,Silver,2013,False
14885,KA11KO1656,516290,Van,Hyundai,Black,2009,False
14886,KA03HM8940,516290,SUV,Hero,Black,2019,False
14887,KA05OL5148,516292,Motorcycle,Bajaj,Silver,2020,False
14888,KA01JT7910,516294,Auto Rickshaw,Tata,Blue,2021,False
14889,KA01VS5194,516294,Van,Maruti Suzuki,White,2023,False
14890,KA05TF8448,516296,Van,Kia,Red,2013,True
14891,KA11HO9965,516298,Car,Royal Enfield,White,2008,True
14892,KA05NH7831,516299,Scooter,Hero,Green,2023,True
14893,KA01YR2524,516300,Truck,Toyota,Silver,2023,True
14894,KA05XF6067,516301,Truck,Hero,Black,2015,False
14895,KA01FI5683,516302,Motorcycle,Tata,Yellow,2013,True
14896,KA01KE1611,516303,Van,Royal Enfield,Yellow,2017,False
14897,KA01JP6104,516303,Auto Rickshaw,Kia,Yellow,2018,True
14898,KA03KS6789,516304,Motorcycle,TVS,Yellow,2019,True
14899,KA03LU8309,516306,Scooter,Maruti Suzuki,Silver,2020,False
14900,KA02ZE4398,516307,SUV,Tata,Red,2024,False
14901,KA04HL3999,516309,Scooter,Kia,Green,2018,False
14902,KA09YC5414,516309,Auto Rickshaw,Hero,Black,2021,False
14903,KA03MP1318,516312,Motorcycle,Bajaj,Grey,2010,False
14904,KA04TE3607,516312,Truck,Hero,White,2023,False
14905,KA19UP4491,516314,Scooter,Maruti Suzuki,Black,2021,False
14906,KA05VS1703,516316,Bus,Kia,Silver,2010,False
14907,KA04KY8643,516316,SUV,Kia,Grey,2023,False
14908,KA04XG2577,516317,SUV,Kia,Red,2020,False
14909,KA19SI3285,516317,Car,Tata,Black,2013,False
14910,KA19OS1308,516319,SUV,Bajaj,White,2024,False
14911,KA19WH9991,516322,Scooter,Royal Enfield,Blue,2019,False
14912,KA02SN9534,516324,Truck,Royal Enfield,Silver,2012,True
14913,KA01LL8776,516324,Motorcycle,Tata,Blue,2011,True
14914,KA02HI8756,516325,Motorcycle,Maruti Suzuki,Black,2008,False
14915,KA11YL5342,516325,Truck,Hyundai,Yellow,2017,False
14916,KA11PJ9974,516326,Bus,Royal Enfield,Blue,2008,False
14917,KA03EW7421,516326,SUV,Mahindra,Yellow,2013,True
14918,KA03XQ2852,516327,Auto Rickshaw,Honda,Silver,2025,True
14919,KA03UM4949,516327,Truck,Bajaj,Red,2012,False
14920,KA03AO9161,516328,Truck,TVS,Black,2022,True
14921,KA04KK2322,516328,Scooter,Honda,Red,2024,False
14922,KA19ME4114,516331,Motorcycle,Royal Enfield,Black,2023,True
14923,KA05ZG3509,516332,Car,Mahindra,White,2021,False
14924,KA02CI4480,516335,Van,Honda,Blue,2023,False
14925,KA04FT2570,516335,Truck,Maruti Suzuki,Red,2020,False
14926,KA11WQ7556,516336,Auto Rickshaw,Toyota,Yellow,2024,True
14927,KA02QV5882,516336,Auto Rickshaw,Tata,Red,2015,True
14928,KA11YO4269,516337,Auto Rickshaw,TVS,Green,2016,False
14929,KA04DG8102,516337,Scooter,Honda,Blue,2013,True
14930,KA11SF8538,516339,SUV,Honda,Red,2025,True
14931,KA04ZY8488,516340,Car,Maruti Suzuki,Blue,2014,False
14932,KA02TJ6593,516340,Van,Toyota,Blue,2010,True
14933,KA04EW2714,516341,SUV,Hyundai,Black,2023,False
14934,KA03BZ1485,516342,Motorcycle,Honda,Black,2014,False
14935,KA11TK6169,516343,SUV,TVS,Silver,2020,True
14936,KA04ZO4308,516347,Truck,TVS,White,2008,False
14937,KA11JB2670,516350,SUV,Royal Enfield,White,2018,False
14938,KA11KO1924,516351,Scooter,TVS,Blue,2017,False
14939,KA05ZO1615,516351,Bus,Maruti Suzuki,Yellow,2025,False
14940,KA11AC1045,516352,Scooter,Bajaj,Red,2025,True
14941,KA09VB5553,516354,Van,Hero,Yellow,2014,True
14942,KA01CG8308,516355,Scooter,Honda,Blue,2011,False
14943,KA01IL8113,516356,Van,Hyundai,Red,2020,False
14944,KA01BW3961,516357,SUV,Hero,Green,2015,False
14945,KA05UY6646,516358,Car,Hyundai,Green,2011,False
14946,KA02CC4121,516358,Car,Mahindra,White,2022,False
14947,KA19PC4657,516360,SUV,Toyota,Silver,2022,False
14948,KA05HN1034,516360,Bus,Tata,Black,2019,False
14949,KA04MR9901,516361,Van,TVS,Blue,2012,False
14950,KA05LN2178,516361,Auto Rickshaw,Kia,Green,2022,False
14951,KA11WY4014,516363,Auto Rickshaw,Mahindra,Black,2010,False
14952,KA04GU7911,516364,Car,Tata,Grey,2024,True
14953,KA11SC8672,516364,Scooter,Maruti Suzuki,Black,2019,False
14954,KA04GA1818,516365,Car,Hero,Yellow,2012,False
14955,KA09NK9397,516365,Van,TVS,Yellow,2011,False
14956,KA19RQ7345,516368,SUV,Honda,Red,2012,False
14957,KA02KS9031,516372,Bus,Toyota,Red,2025,False
14958,KA01WX2789,516374,Scooter,Hero,White,2013,True
14959,KA11HL6641,516375,SUV,Kia,Green,2012,False
14960,KA03MT1326,516375,Auto Rickshaw,Honda,Green,2023,False
14961,KA01LP7131,516376,SUV,Kia,Grey,2018,True
14962,KA04XY9953,516377,Auto Rickshaw,Hyundai,Black,2015,True
14963,KA09GL4135,516377,Bus,Kia,White,2023,False
14964,KA02DY7413,516380,SUV,TVS,Yellow,2008,False
14965,KA02JU8725,516380,Bus,Kia,Grey,2023,False
14966,KA05SA3700,516381,Motorcycle,Hero,Yellow,2020,False
14967,KA03NI6965,516383,Bus,TVS,Grey,2019,True
14968,KA02SO4795,516383,Scooter,TVS,White,2014,True
14969,KA01EI7952,516384,Motorcycle,Honda,Silver,2008,False
14970,KA09GZ3070,516384,Car,Mahindra,Silver,2014,False
14971,KA09TG8185,516385,Car,TVS,Silver,2023,False
14972,KA04FP5612,516385,Car,Toyota,Yellow,2024,False
14973,KA01CA4116,516386,SUV,Maruti Suzuki,Green,2015,False
14974,KA01PL8428,516387,Bus,TVS,Yellow,2024,False
14975,KA09XQ5291,516388,Car,Maruti Suzuki,Green,2023,True
14976,KA04FE9229,516389,Van,Hero,Red,2023,False
14977,KA02ZS4626,516390,Scooter,Maruti Suzuki,Red,2024,False
14978,KA03RE3428,516391,Scooter,Kia,Grey,2014,False
14979,KA01DL8324,516391,Motorcycle,Hero,Grey,2021,True
14980,KA04IF1697,516392,SUV,Royal Enfield,Blue,2015,True
14981,KA09VZ2317,516393,Truck,Toyota,Black,2020,False
14982,KA02EM5918,516394,Scooter,Royal Enfield,Red,2011,False
14983,KA03XY1480,516395,Auto Rickshaw,TVS,Yellow,2008,False
14984,KA03ZY5407,516396,Auto Rickshaw,TVS,White,2012,False
14985,KA11AG1081,516396,Truck,Mahindra,Grey,2018,False
14986,KA04VC8476,516397,Motorcycle,Tata,White,2024,False
14987,KA05LC9228,516397,Van,TVS,White,2022,False
14988,KA11CQ8082,516398,Truck,Tata,Grey,2012,False
14989,KA09BF8627,516398,Bus,Kia,Grey,2022,False
14990,KA02VI6667,516399,Car,Bajaj,White,2009,True
14991,KA05HS3815,516400,Van,Maruti Suzuki,White,2017,False
14992,KA09GT8221,516401,Car,Tata,Green,2012,False
14993,KA01IC5614,516402,SUV,TVS,Grey,2022,True
14994,KA11KN3282,516403,Truck,Bajaj,Yellow,2020,False
14995,KA02QL2844,516404,Auto Rickshaw,Mahindra,Blue,2008,True
14996,KA02BE5554,516405,Car,TVS,Red,2008,False
14997,KA03XV5461,516406,Motorcycle,TVS,Grey,2018,False
14998,KA11RE3214,516406,Scooter,Mahindra,Red,2017,True
14999,KA01XG8825,516408,Auto Rickshaw,Honda,Blue,2008,True
15000,KA11AV8750,516409,SUV,Maruti Suzuki,Green,2009,False
15001,KA03SV4039,516411,SUV,Hyundai,Grey,2017,False
15002,KA02OE4040,516413,Truck,Bajaj,Yellow,2008,False
15003,KA04SH5517,516414,Auto Rickshaw,Royal Enfield,Red,2021,False
15004,KA19OR1776,516414,Van,Maruti Suzuki,Green,2025,False
15005,KA05UD6759,516415,Truck,Maruti Suzuki,Blue,2023,False
15006,KA03WS1272,516415,Motorcycle,Bajaj,Grey,2011,False
15007,KA05QB1254,516416,Van,Toyota,Red,2017,False
15008,KA05CL8826,516417,Scooter,Honda,Green,2025,False
15009,KA02BG3802,516418,Truck,Mahindra,Red,2008,False
15010,KA19TZ3137,516418,Motorcycle,Honda,Yellow,2025,False
15011,KA05OI2692,516419,Truck,Royal Enfield,Green,2025,True
15012,KA04JE4425,516421,Van,Maruti Suzuki,White,2008,False
15013,KA11PS3153,516422,Scooter,Bajaj,White,2010,False
15014,KA11IO8055,516424,Van,Honda,White,2023,False
15015,KA03GP9808,516426,Motorcycle,Kia,Green,2014,False
15016,KA03YF6919,516426,Truck,Mahindra,Black,2019,True
15017,KA11JA8860,516427,SUV,Tata,Silver,2015,True
15018,KA04HO7886,516429,Motorcycle,Hyundai,Black,2024,True
15019,KA19GN2336,516429,Car,Tata,White,2019,False
15020,KA03TX9650,516430,SUV,Hyundai,Red,2014,True
15021,KA03XA8200,516431,Bus,Honda,Green,2017,False
15022,KA09RF1638,516431,Van,Tata,Green,2023,False
15023,KA04QM3367,516433,Truck,Royal Enfield,Black,2021,False
15024,KA03FC6723,516433,Van,Royal Enfield,Grey,2012,False
15025,KA19PU4747,516436,Motorcycle,Bajaj,Black,2023,True
15026,KA03TH9307,516437,Car,Tata,Black,2025,False
15027,KA19LY7859,516440,Auto Rickshaw,Bajaj,Silver,2014,True
15028,KA11UP2032,516440,Scooter,Toyota,Grey,2024,False
