CourtCaseID,CaseID,CourtName,JudgeName,HearingCount,Judgement
2871,2871,Hubballi District Court,Justice 9,5,Convicted
2872,2872,Kalaburagi District Court,Justice 460,10,Acquitted
2873,2873,Belagavi Sessions Court,Justice 433,5,Convicted
2874,2874,Belagavi Sessions Court,Justice 176,16,Convicted
2875,2875,Mangaluru District Court,Justice 310,13,Convicted
2876,2876,Mangaluru District Court,Justice 326,4,Acquitted
2877,2877,Kalaburagi District Court,Justice 273,9,Acquitted
2878,2878,Kalaburagi District Court,Justice 100,3,Pending
2879,2879,Belagavi Sessions Court,Justice 448,20,Convicted
2880,2880,Mysuru District Court,Justice 161,19,Convicted
2881,2881,Belagavi Sessions Court,Justice 133,16,Convicted
2882,2882,Belagavi Sessions Court,Justice 24,16,Pending
2883,2883,Kalaburagi District Court,Justice 346,20,Pending
2884,2884,Hubballi District Court,Justice 130,12,Convicted
2885,2885,Mangaluru District Court,Justice 87,1,Acquitted
2886,2886,Hubballi District Court,Justice 183,4,Pending
2887,2887,Mysuru District Court,Justice 203,2,Convicted
2888,2888,Hubballi District Court,Justice 118,6,Acquitted
2889,2889,Mangaluru District Court,Justice 353,10,Acquitted
2890,2890,Kalaburagi District Court,Justice 186,19,Pending
2891,2891,Belagavi Sessions Court,Justice 382,3,Pending
2892,2892,Bengaluru Sessions Court,Justice 61,13,Convicted
2893,2893,Belagavi Sessions Court,Justice 456,2,Acquitted
2894,2894,Mysuru District Court,Justice 115,5,Pending
2895,2895,Mangaluru District Court,Justice 343,1,Convicted
2896,2896,Belagavi Sessions Court,Justice 94,13,Acquitted
2897,2897,Bengaluru Sessions Court,Justice 336,10,Pending
2898,2898,Kalaburagi District Court,Justice 298,13,Acquitted
2899,2899,Kalaburagi District Court,Justice 315,10,Acquitted
2900,2900,Belagavi Sessions Court,Justice 1,18,Pending
2901,2901,Hubballi District Court,Justice 82,18,Pending
2902,2902,Bengaluru Sessions Court,Justice 160,6,Pending
2903,2903,Mangaluru District Court,Justice 47,16,Pending
2904,2904,Hubballi District Court,Justice 154,7,Pending
2905,2905,Mysuru District Court,Justice 407,5,Acquitted
2906,2906,Bengaluru Sessions Court,Justice 494,20,Acquitted
2907,2907,Kalaburagi District Court,Justice 118,19,Pending
2908,2908,Mysuru District Court,Justice 479,7,Pending
2909,2909,Hubballi District Court,Justice 46,6,Pending
2910,2910,Belagavi Sessions Court,Justice 25,10,Acquitted
2911,2911,Hubballi District Court,Justice 486,12,Acquitted
2912,2912,Belagavi Sessions Court,Justice 74,8,Pending
2913,2913,Bengaluru Sessions Court,Justice 235,10,Pending
2914,2914,Hubballi District Court,Justice 452,2,Convicted
2915,2915,Belagavi Sessions Court,Justice 212,8,Pending
2916,2916,Hubballi District Court,Justice 108,18,Pending
2917,2917,Mysuru District Court,Justice 26,19,Acquitted
2918,2918,Hubballi District Court,Justice 232,3,Pending
2919,2919,Belagavi Sessions Court,Justice 431,12,Pending
2920,2920,Mysuru District Court,Justice 84,12,Pending
2921,2921,Mysuru District Court,Justice 416,16,Pending
2922,2922,Hubballi District Court,Justice 408,8,Acquitted
2923,2923,Bengaluru Sessions Court,Justice 497,17,Convicted
2924,2924,Mangaluru District Court,Justice 270,6,Pending
2925,2925,Hubballi District Court,Justice 4,5,Convicted
2926,2926,Mysuru District Court,Justice 461,5,Pending
2927,2927,Hubballi District Court,Justice 53,4,Acquitted
2928,2928,Mysuru District Court,Justice 262,20,Pending
2929,2929,Bengaluru Sessions Court,Justice 43,2,Pending
2930,2930,Kalaburagi District Court,Justice 268,8,Acquitted
2931,2931,Mysuru District Court,Justice 265,15,Acquitted
2932,2932,Kalaburagi District Court,Justice 82,14,Pending
2933,2933,Belagavi Sessions Court,Justice 384,16,Acquitted
2934,2934,Bengaluru Sessions Court,Justice 62,17,Pending
2935,2935,Bengaluru Sessions Court,Justice 329,14,Acquitted
2936,2936,Bengaluru Sessions Court,Justice 49,17,Acquitted
2937,2937,Hubballi District Court,Justice 280,10,Pending
2938,2938,Kalaburagi District Court,Justice 144,19,Acquitted
2939,2939,Mysuru District Court,Justice 26,7,Convicted
2940,2940,Bengaluru Sessions Court,Justice 366,4,Pending
2941,2941,Bengaluru Sessions Court,Justice 158,5,Pending
2942,2942,Belagavi Sessions Court,Justice 342,5,Convicted
2943,2943,Bengaluru Sessions Court,Justice 400,1,Convicted
2944,2944,Mangaluru District Court,Justice 320,1,Convicted
2945,2945,Bengaluru Sessions Court,Justice 433,5,Pending
2946,2946,Mangaluru District Court,Justice 84,8,Acquitted
2947,2947,Hubballi District Court,Justice 456,9,Acquitted
2948,2948,Mysuru District Court,Justice 119,9,Convicted
2949,2949,Mangaluru District Court,Justice 430,1,Convicted
2950,2950,Belagavi Sessions Court,Justice 485,12,Pending
2951,2951,Mysuru District Court,Justice 264,2,Convicted
2952,2952,Belagavi Sessions Court,Justice 270,5,Convicted
2953,2953,Mysuru District Court,Justice 147,11,Acquitted
2954,2954,Hubballi District Court,Justice 386,14,Convicted
2955,2955,Mysuru District Court,Justice 29,17,Pending
2956,2956,Kalaburagi District Court,Justice 230,20,Pending
2957,2957,Belagavi Sessions Court,Justice 186,12,Acquitted
2958,2958,Belagavi Sessions Court,Justice 382,19,Acquitted
2959,2959,Mangaluru District Court,Justice 238,7,Pending
2960,2960,Mangaluru District Court,Justice 381,12,Acquitted
2961,2961,Mangaluru District Court,Justice 283,4,Pending
2962,2962,Kalaburagi District Court,Justice 289,4,Convicted
2963,2963,Hubballi District Court,Justice 84,2,Pending
2964,2964,Belagavi Sessions Court,Justice 8,10,Pending
2965,2965,Kalaburagi District Court,Justice 244,18,Pending
2966,2966,Mangaluru District Court,Justice 463,13,Acquitted
2967,2967,Mangaluru District Court,Justice 35,17,Convicted
2968,2968,Bengaluru Sessions Court,Justice 255,18,Convicted
2969,2969,Mangaluru District Court,Justice 390,16,Convicted
2970,2970,Mysuru District Court,Justice 59,16,Acquitted
2971,2971,Bengaluru Sessions Court,Justice 458,18,Convicted
2972,2972,Mysuru District Court,Justice 411,10,Pending
2973,2973,Kalaburagi District Court,Justice 198,9,Acquitted
2974,2974,Belagavi Sessions Court,Justice 441,14,Convicted
2975,2975,Hubballi District Court,Justice 494,9,Acquitted
2976,2976,Bengaluru Sessions Court,Justice 247,6,Convicted
2977,2977,Hubballi District Court,Justice 469,8,Convicted
2978,2978,Belagavi Sessions Court,Justice 443,2,Acquitted
2979,2979,Kalaburagi District Court,Justice 277,7,Acquitted
2980,2980,Kalaburagi District Court,Justice 282,9,Pending
2981,2981,Mysuru District Court,Justice 143,1,Pending
2982,2982,Kalaburagi District Court,Justice 73,15,Convicted
2983,2983,Hubballi District Court,Justice 329,1,Pending
2984,2984,Mysuru District Court,Justice 343,11,Convicted
2985,2985,Belagavi Sessions Court,Justice 26,4,Acquitted
2986,2986,Kalaburagi District Court,Justice 177,2,Pending
2987,2987,Belagavi Sessions Court,Justice 217,12,Convicted
2988,2988,Kalaburagi District Court,Justice 238,15,Pending
2989,2989,Belagavi Sessions Court,Justice 232,12,Acquitted
2990,2990,Hubballi District Court,Justice 433,16,Pending
2991,2991,Bengaluru Sessions Court,Justice 417,2,Convicted
2992,2992,Mangaluru District Court,Justice 457,9,Convicted
2993,2993,Kalaburagi District Court,Justice 6,15,Convicted
2994,2994,Mangaluru District Court,Justice 131,5,Pending
2995,2995,Mangaluru District Court,Justice 161,9,Convicted
2996,2996,Bengaluru Sessions Court,Justice 237,14,Acquitted
2997,2997,Mangaluru District Court,Justice 201,20,Pending
2998,2998,Bengaluru Sessions Court,Justice 293,5,Convicted
2999,2999,Kalaburagi District Court,Justice 56,20,Pending
3000,3000,Hubballi District Court,Justice 55,1,Convicted
3001,3001,Hubballi District Court,Justice 392,4,Convicted
3002,3002,Belagavi Sessions Court,Justice 255,13,Pending
3003,3003,Mysuru District Court,Justice 193,1,Convicted
3004,3004,Belagavi Sessions Court,Justice 141,9,Convicted
3005,3005,Belagavi Sessions Court,Justice 366,8,Acquitted
3006,3006,Belagavi Sessions Court,Justice 306,15,Pending
3007,3007,Mysuru District Court,Justice 293,4,Convicted
3008,3008,Hubballi District Court,Justice 433,18,Pending
3009,3009,Belagavi Sessions Court,Justice 104,3,Convicted
3010,3010,Bengaluru Sessions Court,Justice 201,7,Acquitted
3011,3011,Kalaburagi District Court,Justice 39,20,Convicted
3012,3012,Belagavi Sessions Court,Justice 330,14,Convicted
3013,3013,Belagavi Sessions Court,Justice 52,1,Pending
3014,3014,Bengaluru Sessions Court,Justice 481,3,Pending
3015,3015,Kalaburagi District Court,Justice 222,18,Convicted
3016,3016,Hubballi District Court,Justice 42,12,Acquitted
3017,3017,Hubballi District Court,Justice 159,16,Convicted
3018,3018,Belagavi Sessions Court,Justice 408,16,Pending
3019,3019,Kalaburagi District Court,Justice 53,9,Acquitted
3020,3020,Mysuru District Court,Justice 339,13,Acquitted
3021,3021,Belagavi Sessions Court,Justice 333,10,Pending
3022,3022,Mangaluru District Court,Justice 42,11,Pending
3023,3023,Hubballi District Court,Justice 246,5,Convicted
3024,3024,Hubballi District Court,Justice 16,6,Acquitted
3025,3025,Kalaburagi District Court,Justice 14,10,Acquitted
3026,3026,Mangaluru District Court,Justice 294,2,Convicted
3027,3027,Hubballi District Court,Justice 111,4,Acquitted
3028,3028,Kalaburagi District Court,Justice 66,8,Pending
3029,3029,Kalaburagi District Court,Justice 440,13,Pending
3030,3030,Mysuru District Court,Justice 27,19,Acquitted
3031,3031,Mysuru District Court,Justice 293,5,Pending
3032,3032,Mysuru District Court,Justice 439,2,Pending
3033,3033,Kalaburagi District Court,Justice 150,18,Acquitted
3034,3034,Mysuru District Court,Justice 320,8,Convicted
3035,3035,Hubballi District Court,Justice 85,13,Acquitted
3036,3036,Kalaburagi District Court,Justice 420,15,Pending
3037,3037,Kalaburagi District Court,Justice 178,20,Pending
3038,3038,Hubballi District Court,Justice 1,4,Acquitted
3039,3039,Mangaluru District Court,Justice 210,14,Convicted
3040,3040,Belagavi Sessions Court,Justice 103,17,Acquitted
3041,3041,Mangaluru District Court,Justice 312,13,Pending
3042,3042,Mangaluru District Court,Justice 196,2,Pending
3043,3043,Mangaluru District Court,Justice 323,19,Convicted
3044,3044,Kalaburagi District Court,Justice 352,2,Convicted
3045,3045,Belagavi Sessions Court,Justice 478,8,Acquitted
3046,3046,Mangaluru District Court,Justice 254,18,Convicted
3047,3047,Bengaluru Sessions Court,Justice 64,16,Convicted
3048,3048,Kalaburagi District Court,Justice 28,8,Convicted
3049,3049,Bengaluru Sessions Court,Justice 275,13,Pending
3050,3050,Mysuru District Court,Justice 89,11,Acquitted
3051,3051,Belagavi Sessions Court,Justice 151,7,Convicted
3052,3052,Hubballi District Court,Justice 76,17,Convicted
3053,3053,Belagavi Sessions Court,Justice 125,20,Convicted
3054,3054,Kalaburagi District Court,Justice 140,20,Acquitted
3055,3055,Kalaburagi District Court,Justice 193,4,Convicted
3056,3056,Belagavi Sessions Court,Justice 318,5,Pending
3057,3057,Belagavi Sessions Court,Justice 194,6,Acquitted
3058,3058,Kalaburagi District Court,Justice 405,2,Pending
3059,3059,Mangaluru District Court,Justice 231,7,Pending
3060,3060,Bengaluru Sessions Court,Justice 387,8,Acquitted
3061,3061,Belagavi Sessions Court,Justice 493,1,Convicted
3062,3062,Kalaburagi District Court,Justice 181,9,Pending
3063,3063,Mysuru District Court,Justice 94,16,Convicted
3064,3064,Belagavi Sessions Court,Justice 15,7,Convicted
3065,3065,Kalaburagi District Court,Justice 327,18,Convicted
3066,3066,Hubballi District Court,Justice 290,3,Acquitted
3067,3067,Bengaluru Sessions Court,Justice 73,17,Acquitted
3068,3068,Mangaluru District Court,Justice 390,3,Convicted
3069,3069,Hubballi District Court,Justice 340,3,Convicted
3070,3070,Mysuru District Court,Justice 94,15,Pending
3071,3071,Kalaburagi District Court,Justice 463,8,Acquitted
3072,3072,Mysuru District Court,Justice 497,11,Pending
3073,3073,Belagavi Sessions Court,Justice 395,7,Convicted
3074,3074,Kalaburagi District Court,Justice 299,15,Pending
3075,3075,Bengaluru Sessions Court,Justice 93,6,Convicted
3076,3076,Hubballi District Court,Justice 65,11,Pending
3077,3077,Mangaluru District Court,Justice 340,19,Acquitted
3078,3078,Mangaluru District Court,Justice 16,19,Convicted
3079,3079,Kalaburagi District Court,Justice 45,19,Pending
3080,3080,Mysuru District Court,Justice 175,17,Pending
3081,3081,Bengaluru Sessions Court,Justice 262,7,Convicted
3082,3082,Bengaluru Sessions Court,Justice 245,4,Convicted
3083,3083,Kalaburagi District Court,Justice 306,16,Convicted
3084,3084,Mangaluru District Court,Justice 135,10,Acquitted
3085,3085,Mysuru District Court,Justice 14,5,Convicted
3086,3086,Bengaluru Sessions Court,Justice 321,17,Convicted
3087,3087,Kalaburagi District Court,Justice 136,19,Pending
3088,3088,Mangaluru District Court,Justice 16,20,Acquitted
3089,3089,Mysuru District Court,Justice 454,16,Acquitted
3090,3090,Kalaburagi District Court,Justice 267,9,Acquitted
3091,3091,Belagavi Sessions Court,Justice 10,17,Acquitted
3092,3092,Mysuru District Court,Justice 434,20,Pending
3093,3093,Bengaluru Sessions Court,Justice 457,17,Pending
3094,3094,Kalaburagi District Court,Justice 382,7,Pending
3095,3095,Mysuru District Court,Justice 36,20,Acquitted
3096,3096,Bengaluru Sessions Court,Justice 396,4,Convicted
3097,3097,Bengaluru Sessions Court,Justice 308,18,Convicted
3098,3098,Mysuru District Court,Justice 129,18,Acquitted
3099,3099,Belagavi Sessions Court,Justice 339,15,Acquitted
3100,3100,Mangaluru District Court,Justice 409,6,Acquitted
3101,3101,Mysuru District Court,Justice 420,16,Pending
3102,3102,Bengaluru Sessions Court,Justice 37,4,Pending
3103,3103,Bengaluru Sessions Court,Justice 426,19,Acquitted
3104,3104,Kalaburagi District Court,Justice 226,9,Convicted
3105,3105,Kalaburagi District Court,Justice 476,16,Pending
3106,3106,Mangaluru District Court,Justice 25,14,Pending
3107,3107,Belagavi Sessions Court,Justice 250,1,Pending
3108,3108,Kalaburagi District Court,Justice 281,4,Convicted
3109,3109,Mysuru District Court,Justice 165,14,Pending
3110,3110,Hubballi District Court,Justice 44,9,Pending
3111,3111,Belagavi Sessions Court,Justice 264,8,Pending
3112,3112,Bengaluru Sessions Court,Justice 227,18,Acquitted
3113,3113,Belagavi Sessions Court,Justice 281,1,Acquitted
3114,3114,Hubballi District Court,Justice 452,10,Acquitted
3115,3115,Mysuru District Court,Justice 54,11,Pending
3116,3116,Mangaluru District Court,Justice 424,3,Acquitted
3117,3117,Belagavi Sessions Court,Justice 346,4,Convicted
3118,3118,Hubballi District Court,Justice 488,16,Acquitted
3119,3119,Bengaluru Sessions Court,Justice 393,9,Acquitted
3120,3120,Mangaluru District Court,Justice 344,17,Convicted
3121,3121,Mysuru District Court,Justice 434,12,Convicted
3122,3122,Hubballi District Court,Justice 65,2,Acquitted
3123,3123,Mysuru District Court,Justice 3,20,Pending
3124,3124,Bengaluru Sessions Court,Justice 94,6,Convicted
3125,3125,Bengaluru Sessions Court,Justice 244,13,Convicted
3126,3126,Kalaburagi District Court,Justice 398,8,Acquitted
3127,3127,Mangaluru District Court,Justice 86,8,Pending
3128,3128,Bengaluru Sessions Court,Justice 159,16,Pending
3129,3129,Kalaburagi District Court,Justice 362,6,Pending
3130,3130,Belagavi Sessions Court,Justice 73,14,Convicted
3131,3131,Belagavi Sessions Court,Justice 499,17,Acquitted
3132,3132,Mangaluru District Court,Justice 460,16,Convicted
3133,3133,Mangaluru District Court,Justice 188,14,Convicted
3134,3134,Belagavi Sessions Court,Justice 419,4,Convicted
3135,3135,Mangaluru District Court,Justice 252,4,Convicted
3136,3136,Belagavi Sessions Court,Justice 129,14,Pending
3137,3137,Hubballi District Court,Justice 383,12,Convicted
3138,3138,Kalaburagi District Court,Justice 283,14,Convicted
3139,3139,Hubballi District Court,Justice 185,20,Pending
3140,3140,Mangaluru District Court,Justice 25,4,Convicted
3141,3141,Bengaluru Sessions Court,Justice 336,8,Pending
3142,3142,Bengaluru Sessions Court,Justice 207,7,Pending
3143,3143,Hubballi District Court,Justice 7,20,Pending
3144,3144,Bengaluru Sessions Court,Justice 152,16,Convicted
3145,3145,Mysuru District Court,Justice 159,18,Convicted
3146,3146,Bengaluru Sessions Court,Justice 336,2,Acquitted
3147,3147,Bengaluru Sessions Court,Justice 349,16,Acquitted
3148,3148,Kalaburagi District Court,Justice 41,7,Pending
3149,3149,Bengaluru Sessions Court,Justice 184,8,Convicted
3150,3150,Mangaluru District Court,Justice 398,18,Convicted
3151,3151,Belagavi Sessions Court,Justice 101,7,Convicted
3152,3152,Belagavi Sessions Court,Justice 126,8,Acquitted
3153,3153,Mangaluru District Court,Justice 127,2,Pending
3154,3154,Mysuru District Court,Justice 72,9,Pending
3155,3155,Kalaburagi District Court,Justice 359,3,Acquitted
3156,3156,Belagavi Sessions Court,Justice 111,11,Convicted
3157,3157,Bengaluru Sessions Court,Justice 54,18,Pending
3158,3158,Mangaluru District Court,Justice 450,1,Pending
3159,3159,Mangaluru District Court,Justice 61,8,Acquitted
3160,3160,Bengaluru Sessions Court,Justice 178,16,Pending
3161,3161,Bengaluru Sessions Court,Justice 269,12,Pending
3162,3162,Mangaluru District Court,Justice 319,16,Acquitted
3163,3163,Hubballi District Court,Justice 327,15,Convicted
3164,3164,Hubballi District Court,Justice 448,20,Convicted
3165,3165,Kalaburagi District Court,Justice 276,6,Pending
3166,3166,Kalaburagi District Court,Justice 438,14,Pending
3167,3167,Belagavi Sessions Court,Justice 117,19,Acquitted
3168,3168,Bengaluru Sessions Court,Justice 178,7,Convicted
3169,3169,Mysuru District Court,Justice 239,3,Pending
3170,3170,Kalaburagi District Court,Justice 75,12,Convicted
3171,3171,Mysuru District Court,Justice 274,6,Acquitted
3172,3172,Belagavi Sessions Court,Justice 216,7,Acquitted
3173,3173,Belagavi Sessions Court,Justice 383,16,Convicted
3174,3174,Bengaluru Sessions Court,Justice 424,12,Convicted
3175,3175,Bengaluru Sessions Court,Justice 170,12,Convicted
