RecordID,CaseID,PersonID,VictimType
6478,3258,514641,Secondary
6479,3258,513713,Secondary
6480,3259,506601,Primary
6481,3259,519701,Secondary
6482,3259,516805,Secondary
6483,3260,509442,Secondary
6484,3260,501359,Primary
6485,3261,512919,Primary
6486,3262,508442,Primary
6487,3262,514088,Secondary
6488,3262,519057,Secondary
6489,3263,515088,Secondary
6490,3264,505696,Secondary
6491,3265,506730,Secondary
6492,3265,505145,Secondary
6493,3265,524047,Secondary
6494,3266,501709,Secondary
6495,3266,505687,Primary
6496,3266,500560,Primary
6497,3267,512407,Primary
6498,3267,524209,Primary
6499,3267,506623,Secondary
6500,3268,521769,Secondary
6501,3268,513910,Secondary
6502,3268,506116,Primary
6503,3269,522489,Secondary
6504,3270,513020,Primary
6505,3271,517310,Primary
6506,3271,519631,Secondary
6507,3272,512323,Secondary
6508,3272,508150,Primary
6509,3273,505312,Primary
6510,3273,523470,Primary
6511,3273,514307,Secondary
6512,3274,511915,Primary
6513,3274,524834,Primary
6514,3274,501687,Secondary
6515,3275,515630,Primary
6516,3275,510773,Secondary
6517,3276,516095,Secondary
6518,3276,504947,Secondary
6519,3277,521334,Primary
6520,3277,524309,Secondary
6521,3278,511927,Secondary
6522,3278,514425,Primary
6523,3278,518156,Secondary
6524,3279,508346,Primary
6525,3280,513452,Primary
6526,3281,507092,Primary
6527,3281,506326,Primary
6528,3282,507044,Secondary
6529,3283,516437,Secondary
6530,3283,522979,Primary
6531,3283,523229,Secondary
6532,3284,502029,Primary
6533,3284,502665,Secondary
6534,3285,522976,Primary
6535,3285,522493,Primary
6536,3285,521859,Secondary
6537,3286,510738,Primary
6538,3287,511483,Secondary
6539,3288,524317,Primary
6540,3289,504974,Secondary
6541,3289,515620,Primary
6542,3290,506531,Secondary
6543,3290,513156,Secondary
6544,3291,520734,Primary
6545,3292,506735,Secondary
6546,3292,505966,Primary
6547,3292,503643,Secondary
6548,3293,512078,Secondary
6549,3294,505864,Secondary
6550,3294,521993,Primary
6551,3295,500915,Secondary
6552,3296,506960,Secondary
6553,3296,517782,Secondary
6554,3296,501945,Primary
6555,3297,512038,Primary
6556,3297,511934,Primary
6557,3298,511870,Primary
6558,3298,517745,Primary
6559,3299,524547,Secondary
6560,3299,504400,Primary
6561,3299,507476,Primary
6562,3300,503104,Primary
6563,3300,502639,Primary
6564,3301,506754,Secondary
6565,3302,502040,Secondary
6566,3303,512517,Primary
6567,3303,506992,Secondary
6568,3304,523623,Secondary
6569,3304,511055,Primary
6570,3304,520870,Secondary
6571,3305,521883,Primary
6572,3305,522813,Secondary
6573,3306,509127,Secondary
6574,3306,505894,Secondary
6575,3307,511829,Secondary
6576,3307,522074,Primary
6577,3307,522155,Secondary
6578,3308,507694,Secondary
6579,3308,509194,Secondary
6580,3309,505675,Primary
6581,3310,508188,Primary
6582,3311,521288,Primary
6583,3311,513025,Primary
6584,3312,510720,Secondary
6585,3313,521962,Primary
6586,3314,503076,Secondary
6587,3314,521696,Secondary
6588,3314,513608,Secondary
6589,3315,515749,Primary
6590,3315,524734,Secondary
6591,3316,505017,Secondary
6592,3316,524400,Secondary
6593,3317,522446,Secondary
6594,3317,503808,Primary
6595,3318,519774,Secondary
6596,3318,503990,Primary
6597,3318,524040,Primary
6598,3319,503327,Secondary
6599,3319,524767,Secondary
6600,3319,505440,Primary
6601,3320,502278,Secondary
6602,3320,518323,Primary
6603,3320,502867,Primary
6604,3321,509282,Primary
6605,3321,502077,Primary
6606,3322,514829,Secondary
6607,3323,514470,Primary
6608,3324,522589,Secondary
6609,3325,509456,Secondary
6610,3325,518090,Secondary
6611,3325,510171,Primary
6612,3326,509126,Secondary
6613,3327,501639,Primary
6614,3327,521727,Primary
6615,3327,508286,Secondary
6616,3328,506063,Secondary
6617,3328,516980,Secondary
6618,3329,523120,Secondary
6619,3329,504231,Primary
6620,3329,518556,Secondary
6621,3330,520307,Secondary
6622,3330,524014,Secondary
6623,3330,509494,Primary
6624,3331,507852,Primary
6625,3332,519202,Secondary
6626,3332,519769,Secondary
6627,3332,524452,Secondary
6628,3333,513185,Primary
6629,3333,502801,Primary
6630,3334,503250,Secondary
6631,3335,506642,Secondary
6632,3335,512922,Primary
6633,3335,502667,Secondary
6634,3336,500657,Secondary
6635,3337,503561,Primary
6636,3338,504268,Primary
6637,3339,518887,Secondary
6638,3340,500142,Primary
6639,3340,523841,Secondary
6640,3340,523088,Secondary
6641,3341,520484,Primary
6642,3341,519108,Primary
6643,3341,518585,Secondary
6644,3342,503546,Secondary
6645,3342,502208,Secondary
6646,3342,505561,Primary
6647,3343,506890,Secondary
6648,3343,503838,Secondary
6649,3343,508596,Primary
6650,3344,522210,Primary
6651,3345,517019,Secondary
6652,3346,519254,Secondary
6653,3347,510335,Secondary
6654,3347,523931,Secondary
6655,3347,524752,Secondary
6656,3348,512299,Secondary
6657,3348,523164,Primary
6658,3349,522981,Primary
6659,3349,500738,Primary
6660,3349,509021,Primary
6661,3350,502966,Primary
6662,3351,520768,Secondary
6663,3351,522209,Primary
6664,3351,522139,Secondary
6665,3352,515475,Primary
6666,3352,507246,Primary
6667,3352,519612,Primary
6668,3353,517943,Primary
6669,3353,515878,Secondary
6670,3353,504751,Primary
6671,3354,505931,Primary
6672,3354,510301,Secondary
6673,3354,519130,Secondary
6674,3355,520308,Secondary
6675,3355,509263,Secondary
6676,3356,519458,Primary
6677,3356,524328,Primary
6678,3356,524181,Primary
6679,3357,503236,Primary
6680,3358,518457,Primary
6681,3358,519537,Primary
6682,3358,513016,Primary
6683,3359,501907,Primary
6684,3359,516586,Secondary
6685,3360,501743,Primary
6686,3360,511867,Secondary
6687,3360,504212,Primary
6688,3361,505851,Secondary
6689,3361,514902,Primary
6690,3361,510644,Primary
6691,3362,515973,Primary
6692,3362,506719,Primary
6693,3363,500509,Secondary
6694,3364,522904,Primary
6695,3364,520317,Primary
6696,3364,517940,Primary
6697,3365,510430,Primary
6698,3365,515958,Primary
6699,3365,514565,Secondary
6700,3366,501243,Primary
6701,3367,514064,Primary
6702,3368,514030,Primary
6703,3368,524557,Primary
6704,3368,524396,Secondary
6705,3369,512511,Primary
6706,3370,519546,Primary
6707,3371,514038,Primary
6708,3372,503926,Secondary
6709,3372,523947,Primary
6710,3373,514671,Primary
6711,3374,505530,Secondary
6712,3374,507559,Secondary
6713,3374,523217,Secondary
6714,3375,510102,Primary
6715,3375,504122,Secondary
6716,3375,505330,Primary
6717,3376,501219,Primary
6718,3376,512691,Secondary
6719,3376,520659,Primary
6720,3377,518713,Secondary
6721,3377,501202,Primary
6722,3378,524296,Secondary
6723,3378,523706,Primary
6724,3379,523726,Primary
6725,3379,506468,Primary
6726,3379,522902,Secondary
6727,3380,513568,Secondary
6728,3380,511348,Primary
6729,3381,510299,Secondary
6730,3381,508326,Secondary
6731,3381,512592,Secondary
6732,3382,520664,Primary
6733,3382,505761,Primary
6734,3383,523959,Secondary
6735,3384,504276,Secondary
6736,3385,508366,Secondary
6737,3385,519077,Secondary
6738,3386,508591,Primary
6739,3387,517631,Primary
6740,3387,514353,Primary
6741,3387,520019,Secondary
6742,3388,502687,Secondary
6743,3389,507533,Secondary
6744,3390,523884,Primary
6745,3390,523560,Secondary
6746,3391,523785,Secondary
6747,3391,522229,Secondary
6748,3392,511393,Secondary
6749,3393,505484,Primary
6750,3393,517544,Secondary
6751,3393,503713,Primary
6752,3394,513782,Secondary
6753,3395,506478,Primary
6754,3395,509278,Primary
6755,3396,518134,Secondary
6756,3396,500060,Primary
6757,3396,515095,Primary
6758,3397,519393,Primary
6759,3397,501052,Primary
6760,3398,516242,Primary
6761,3398,523594,Primary
6762,3398,503197,Primary
6763,3399,507435,Primary
6764,3399,505753,Secondary
6765,3400,503692,Secondary
6766,3400,505372,Secondary
6767,3400,516817,Secondary
6768,3401,518687,Secondary
6769,3402,509601,Primary
6770,3403,523090,Primary
6771,3403,514714,Primary
6772,3403,514746,Secondary
6773,3404,523142,Primary
6774,3404,503860,Primary
6775,3404,509779,Primary
6776,3405,523820,Secondary
6777,3405,522193,Secondary
6778,3405,500473,Secondary
6779,3406,514694,Secondary
6780,3406,511837,Primary
6781,3406,500575,Secondary
6782,3407,521600,Primary
6783,3408,504061,Secondary
6784,3408,506356,Secondary
6785,3409,512499,Primary
6786,3409,515912,Primary
6787,3410,515595,Primary
6788,3410,513835,Secondary
6789,3411,505402,Primary
6790,3411,500112,Secondary
6791,3412,518537,Secondary
6792,3412,514825,Primary
6793,3412,512259,Primary
6794,3413,510350,Secondary
6795,3413,504589,Secondary
6796,3414,524123,Primary
6797,3414,505034,Secondary
6798,3415,511878,Secondary
6799,3416,509356,Secondary
6800,3416,515459,Primary
6801,3416,502289,Secondary
6802,3417,515814,Primary
6803,3417,513784,Primary
6804,3417,511611,Secondary
6805,3418,503791,Primary
6806,3418,505242,Secondary
6807,3418,513281,Primary
6808,3419,509950,Primary
6809,3419,502220,Primary
6810,3419,513621,Primary
6811,3420,524769,Primary
6812,3421,524174,Primary
6813,3422,507006,Primary
6814,3422,514627,Primary
6815,3423,516164,Primary
6816,3423,500725,Primary
6817,3424,519128,Secondary
6818,3424,509074,Secondary
6819,3424,503781,Primary
6820,3425,518551,Primary
6821,3425,514906,Primary
6822,3425,509079,Primary
6823,3426,514620,Primary
6824,3427,503439,Primary
6825,3427,524828,Secondary
6826,3428,517500,Primary
6827,3428,522997,Primary
6828,3429,502261,Primary
6829,3429,513357,Secondary
6830,3430,516845,Secondary
6831,3430,521705,Primary
6832,3430,503282,Primary
6833,3431,510184,Primary
6834,3431,513231,Secondary
6835,3432,514766,Secondary
6836,3433,500590,Secondary
6837,3433,504121,Secondary
6838,3434,524828,Primary
6839,3435,516768,Secondary
6840,3435,505106,Primary
6841,3436,518752,Primary
6842,3437,518315,Primary
6843,3438,500495,Primary
6844,3438,503470,Primary
6845,3438,512371,Primary
6846,3439,506393,Secondary
6847,3439,509684,Primary
6848,3439,523454,Secondary
6849,3440,502544,Secondary
6850,3440,524267,Secondary
6851,3440,510545,Primary
6852,3441,515705,Secondary
6853,3441,508194,Primary
6854,3442,519787,Primary
6855,3442,504669,Primary
6856,3442,520639,Primary
6857,3443,518722,Secondary
6858,3444,505881,Secondary
6859,3444,505688,Secondary
6860,3444,516782,Primary
6861,3445,523092,Secondary
6862,3445,512286,Primary
6863,3445,503157,Secondary
6864,3446,501920,Primary
6865,3446,505290,Secondary
6866,3446,507156,Secondary
6867,3447,514813,Primary
6868,3448,521533,Primary
6869,3449,508502,Primary
6870,3449,506010,Primary
6871,3450,509822,Primary
6872,3451,515339,Secondary
6873,3452,506594,Secondary
6874,3452,520186,Secondary
6875,3452,512238,Primary
6876,3453,510082,Secondary
6877,3453,521010,Secondary
6878,3453,519049,Primary
6879,3454,510543,Primary
6880,3454,524292,Secondary
6881,3455,511949,Primary
6882,3455,517290,Secondary
6883,3456,507149,Primary
6884,3456,504945,Primary
6885,3457,523108,Primary
6886,3457,510518,Primary
6887,3457,523021,Primary
6888,3458,502834,Primary
6889,3458,519365,Primary
6890,3459,513962,Primary
6891,3459,503318,Secondary
6892,3459,506174,Secondary
6893,3460,517409,Secondary
6894,3460,516292,Primary
6895,3460,506768,Primary
6896,3461,522952,Primary
6897,3462,501549,Secondary
6898,3463,520174,Secondary
6899,3463,515796,Secondary
6900,3464,508808,Primary
6901,3464,516398,Primary
6902,3465,517670,Primary
6903,3465,516515,Primary
6904,3465,518607,Primary
6905,3466,511381,Primary
6906,3466,506120,Secondary
6907,3466,521543,Secondary
6908,3467,521070,Primary
6909,3467,519974,Secondary
6910,3468,523229,Secondary
6911,3468,504961,Primary
6912,3469,506087,Secondary
6913,3469,522392,Primary
6914,3469,516444,Secondary
6915,3470,517568,Secondary
6916,3470,500962,Primary
6917,3471,516351,Primary
6918,3471,503622,Primary
6919,3471,502874,Secondary
6920,3472,524806,Primary
6921,3473,518407,Secondary
6922,3473,515678,Primary
6923,3474,523168,Primary
6924,3474,524769,Secondary
6925,3475,514729,Primary
6926,3476,523456,Secondary
6927,3477,524436,Secondary
6928,3477,505106,Secondary
6929,3477,515887,Primary
6930,3478,516807,Primary
6931,3479,501956,Secondary
6932,3479,513405,Primary
6933,3479,516713,Secondary
6934,3480,506458,Primary
6935,3480,512826,Secondary
6936,3480,514584,Primary
6937,3481,514300,Primary
6938,3482,522500,Secondary
6939,3483,501548,Secondary
6940,3483,507663,Secondary
6941,3484,509324,Primary
6942,3485,520341,Secondary
6943,3485,512488,Secondary
6944,3485,510842,Primary
6945,3486,521778,Primary
6946,3487,519393,Secondary
6947,3487,519744,Secondary
6948,3487,510636,Primary
6949,3488,509140,Primary
6950,3488,513447,Primary
6951,3488,516199,Secondary
6952,3489,522665,Primary
6953,3490,510597,Primary
6954,3490,513931,Secondary
6955,3491,502449,Secondary
6956,3492,510713,Secondary
6957,3492,516806,Primary
6958,3492,504355,Secondary
6959,3493,503089,Secondary
6960,3493,512351,Secondary
6961,3493,515740,Primary
6962,3494,501807,Primary
6963,3495,504109,Secondary
6964,3495,520769,Secondary
6965,3495,510845,Secondary
6966,3496,511814,Primary
6967,3496,524381,Primary
6968,3496,509057,Primary
6969,3497,503690,Primary
6970,3498,502430,Secondary
6971,3499,505602,Primary
6972,3500,521840,Secondary
6973,3500,517066,Secondary
6974,3501,508799,Primary
6975,3501,517639,Primary
6976,3501,510492,Secondary
6977,3502,502232,Secondary
6978,3503,500483,Primary
6979,3504,503206,Secondary
6980,3504,500934,Secondary
6981,3505,516077,Primary
6982,3506,518653,Primary
6983,3506,508225,Secondary
6984,3506,519408,Primary
6985,3507,509916,Secondary
6986,3507,512154,Secondary
6987,3508,523229,Secondary
6988,3509,512336,Primary
6989,3509,507826,Primary
6990,3509,508631,Secondary
6991,3510,503136,Secondary
6992,3511,500282,Primary
6993,3512,520283,Secondary
6994,3513,500780,Primary
6995,3514,503554,Primary
6996,3514,509302,Primary
6997,3514,508321,Primary
6998,3515,509412,Secondary
6999,3515,509950,Primary
7000,3516,513782,Primary
7001,3517,502542,Primary
7002,3517,507116,Primary
7003,3517,502126,Primary
7004,3518,524302,Primary
7005,3518,515354,Primary
7006,3519,524822,Secondary
7007,3519,508616,Primary
7008,3519,522636,Primary
7009,3520,503843,Primary
7010,3520,523658,Secondary
7011,3520,512772,Primary
7012,3521,517689,Primary
7013,3522,521686,Primary
7014,3522,513324,Secondary
7015,3523,505001,Secondary
7016,3524,516799,Primary
7017,3524,520911,Secondary
7018,3524,507544,Secondary
7019,3525,519210,Secondary
7020,3525,520036,Secondary
7021,3525,500905,Primary
7022,3526,520723,Primary
7023,3527,513674,Secondary
7024,3527,520297,Primary
7025,3527,509762,Secondary
7026,3528,517679,Secondary
7027,3529,504914,Secondary
7028,3529,515627,Secondary
7029,3530,514803,Secondary
7030,3530,506812,Secondary
7031,3530,501265,Secondary
7032,3531,500302,Primary
7033,3532,502621,Primary
7034,3533,507876,Primary
7035,3534,520901,Primary
7036,3534,518635,Secondary
7037,3534,509747,Secondary
7038,3535,509426,Primary
7039,3535,519120,Secondary
7040,3535,515634,Primary
7041,3536,500849,Primary
7042,3537,504036,Primary
7043,3537,522042,Primary
7044,3538,504800,Primary
7045,3538,511697,Primary
7046,3539,518316,Primary
7047,3539,514495,Primary
7048,3540,518352,Secondary
7049,3540,505756,Primary
7050,3540,508084,Primary
7051,3541,505720,Primary
7052,3541,503042,Primary
7053,3541,507824,Primary
7054,3542,514615,Secondary
7055,3542,519942,Secondary
7056,3543,522502,Primary
7057,3543,518378,Primary
7058,3544,509588,Secondary
7059,3544,507519,Primary
7060,3544,501721,Primary
7061,3545,519768,Primary
7062,3545,505593,Secondary
7063,3545,511981,Secondary
7064,3546,522796,Primary
7065,3546,513847,Secondary
7066,3546,519141,Primary
7067,3547,518723,Primary
7068,3547,513946,Primary
7069,3547,522112,Secondary
7070,3548,501269,Secondary
7071,3548,512472,Primary
7072,3549,517722,Secondary
7073,3549,520945,Primary
7074,3550,511426,Secondary
7075,3550,522957,Primary
7076,3551,509684,Secondary
7077,3552,518605,Primary
7078,3552,501191,Secondary
7079,3553,522285,Secondary
7080,3554,514575,Primary
7081,3555,518441,Primary
7082,3556,509424,Secondary
7083,3557,519525,Primary
7084,3557,523385,Primary
7085,3557,514173,Primary
7086,3558,512495,Primary
7087,3559,524078,Primary
7088,3559,502617,Secondary
7089,3559,515345,Secondary
7090,3560,509021,Secondary
7091,3561,507833,Primary
7092,3561,515061,Secondary
7093,3561,511358,Secondary
7094,3562,510257,Secondary
7095,3562,519676,Primary
7096,3563,513522,Secondary
7097,3563,509255,Primary
7098,3563,509501,Primary
7099,3564,518781,Primary
7100,3564,511011,Primary
7101,3565,516058,Secondary
7102,3566,517789,Primary
7103,3566,517695,Secondary
7104,3567,520892,Primary
7105,3568,509043,Secondary
7106,3568,517303,Secondary
7107,3569,516835,Primary
7108,3569,509243,Secondary
7109,3570,523596,Primary
7110,3570,509689,Primary
7111,3570,501509,Secondary
7112,3571,521955,Secondary
7113,3571,517420,Primary
7114,3571,507312,Primary
7115,3572,515109,Secondary
7116,3572,517519,Secondary
7117,3572,514898,Secondary
7118,3573,503042,Secondary
7119,3573,509665,Primary
7120,3573,506068,Secondary
7121,3574,505897,Secondary
7122,3574,522072,Secondary
7123,3574,515897,Secondary
7124,3575,507152,Secondary
7125,3575,519424,Secondary
7126,3575,502981,Secondary
7127,3576,517392,Primary
7128,3577,503881,Primary
7129,3577,502046,Secondary
7130,3578,509253,Secondary
7131,3579,510848,Primary
7132,3579,502513,Secondary
7133,3580,519314,Primary
7134,3580,502741,Secondary
7135,3581,509530,Primary
7136,3581,517752,Primary
7137,3581,524365,Primary
7138,3582,510970,Secondary
7139,3583,507976,Primary
7140,3584,518120,Primary
7141,3584,507427,Secondary
7142,3585,513257,Primary
7143,3585,522635,Primary
7144,3585,506010,Primary
7145,3586,511219,Secondary
7146,3587,519118,Primary
7147,3587,519748,Secondary
7148,3588,513350,Secondary
7149,3588,521913,Secondary
7150,3589,517180,Secondary
7151,3589,521466,Primary
7152,3589,509026,Secondary
7153,3590,522295,Primary
7154,3590,521066,Primary
7155,3591,503944,Primary
7156,3591,510764,Primary
7157,3591,501296,Secondary
7158,3592,514579,Secondary
7159,3592,509922,Secondary
7160,3593,502029,Primary
7161,3594,514741,Secondary
7162,3594,502743,Secondary
7163,3595,516477,Primary
7164,3596,502394,Secondary
7165,3596,519266,Primary
7166,3596,505934,Primary
7167,3597,502152,Primary
7168,3598,507181,Primary
7169,3598,504872,Primary
7170,3598,514202,Primary
7171,3599,518178,Secondary
7172,3599,524830,Primary
7173,3600,516361,Primary
7174,3601,522573,Secondary
7175,3601,519622,Secondary
