EvidenceID,CaseID,EvidenceType,CollectedDate,Status,ForensicLab,Verified
7976,2679,Clothing,2023-10-20,Pending Analysis,Bengaluru FSL,True
7977,2679,Knife,2023-10-20,Verified,Mangaluru FSL,True
7978,2679,USB Drive,2023-10-20,Verified,Mysuru FSL,False
7979,2679,CCTV Footage,2023-10-20,Sent to FSL,Bengaluru FSL,True
7980,2679,SIM Card,2023-10-20,Pending Analysis,Bengaluru FSL,False
7981,2680,CCTV Footage,2022-08-21,Sent to FSL,Mangaluru FSL,False
7982,2680,Fingerprint,2022-08-21,Collected,Mangaluru FSL,False
7983,2680,Firearm,2022-08-21,Collected,Mangaluru FSL,True
7984,2680,Mobile Phone,2022-08-21,Pending Analysis,Mangaluru FSL,True
7985,2681,Knife,2024-05-19,Collected,Bengaluru FSL,False
7986,2682,Firearm,2022-10-17,Collected,Mangaluru FSL,True
7987,2682,Vehicle,2022-10-17,Collected,Mangaluru FSL,True
7988,2682,DNA Sample,2022-10-17,Collected,Bengaluru FSL,True
7989,2682,Knife,2022-10-17,Rejected,Mangaluru FSL,True
7990,2682,Mobile Phone,2022-10-17,Sent to FSL,Mangaluru FSL,False
7991,2683,Drug Sample,2025-08-31,Pending Analysis,Mangaluru FSL,False
7992,2683,Knife,2025-08-31,Verified,Mangaluru FSL,True
7993,2683,USB Drive,2025-08-31,Verified,Mysuru FSL,False
7994,2683,Blood Sample,2025-08-31,Rejected,Bengaluru FSL,True
7995,2684,DNA Sample,2024-07-08,Rejected,Mysuru FSL,True
7996,2684,Firearm,2024-07-08,Collected,Mangaluru FSL,False
7997,2685,Laptop,2026-12-21,Rejected,Mangaluru FSL,False
7998,2686,Document,2026-10-20,Sent to FSL,Bengaluru FSL,False
7999,2686,Laptop,2026-10-20,Rejected,Bengaluru FSL,False
8000,2686,SIM Card,2026-10-20,Pending Analysis,Bengaluru FSL,True
8001,2686,Knife,2026-10-20,Pending Analysis,Mangaluru FSL,True
8002,2687,DNA Sample,2024-07-09,Pending Analysis,Mysuru FSL,False
8003,2687,Knife,2024-07-09,Verified,Mangaluru FSL,False
8004,2687,Mobile Phone,2024-07-09,Collected,Mangaluru FSL,True
8005,2687,Vehicle,2024-07-09,Verified,Bengaluru FSL,True
8006,2687,Clothing,2024-07-09,Pending Analysis,Bengaluru FSL,True
8007,2688,Drug Sample,2022-04-07,Collected,Mysuru FSL,True
8008,2689,Document,2025-07-11,Rejected,Bengaluru FSL,False
8009,2689,Fingerprint,2025-07-11,Rejected,Bengaluru FSL,False
8010,2690,Laptop,2025-09-10,Verified,Mysuru FSL,True
8011,2690,Firearm,2025-09-10,Verified,Bengaluru FSL,False
8012,2690,Knife,2025-09-10,Sent to FSL,Mysuru FSL,False
8013,2691,DNA Sample,2024-09-27,Pending Analysis,Bengaluru FSL,True
8014,2692,Vehicle,2023-11-24,Verified,Bengaluru FSL,True
8015,2692,Knife,2023-11-24,Collected,Mysuru FSL,False
8016,2692,USB Drive,2023-11-24,Rejected,Bengaluru FSL,True
8017,2693,DNA Sample,2023-05-21,Rejected,Mangaluru FSL,True
8018,2693,CCTV Footage,2023-05-21,Collected,Bengaluru FSL,True
8019,2693,Blood Sample,2023-05-21,Rejected,Mysuru FSL,True
8020,2693,Mobile Phone,2023-05-21,Collected,Bengaluru FSL,True
8021,2693,Hard Disk,2023-05-21,Collected,Mangaluru FSL,True
8022,2694,Mobile Phone,2022-07-04,Rejected,Bengaluru FSL,False
8023,2695,DNA Sample,2022-03-01,Pending Analysis,Mangaluru FSL,False
8024,2695,Laptop,2022-03-01,Pending Analysis,Bengaluru FSL,True
8025,2695,SIM Card,2022-03-01,Collected,Mysuru FSL,False
8026,2695,Mobile Phone,2022-03-01,Sent to FSL,Mysuru FSL,True
8027,2695,Document,2022-03-01,Verified,Mangaluru FSL,False
8028,2696,SIM Card,2022-06-25,Verified,Mangaluru FSL,False
8029,2696,Blood Sample,2022-06-25,Verified,Mysuru FSL,False
8030,2696,DNA Sample,2022-06-25,Rejected,Bengaluru FSL,False
8031,2696,Clothing,2022-06-25,Collected,Mangaluru FSL,True
8032,2696,Laptop,2022-06-25,Sent to FSL,Mangaluru FSL,True
8033,2697,USB Drive,2022-12-12,Pending Analysis,Bengaluru FSL,True
8034,2697,CCTV Footage,2022-12-12,Pending Analysis,Mysuru FSL,True
8035,2697,Blood Sample,2022-12-12,Verified,Mangaluru FSL,False
8036,2697,Hard Disk,2022-12-12,Pending Analysis,Bengaluru FSL,True
8037,2697,Vehicle,2022-12-12,Pending Analysis,Mangaluru FSL,True
8038,2698,Hard Disk,2026-06-21,Verified,Mysuru FSL,False
8039,2698,Document,2026-06-21,Collected,Bengaluru FSL,True
8040,2698,Drug Sample,2026-06-21,Sent to FSL,Mysuru FSL,False
8041,2699,Mobile Phone,2023-10-06,Pending Analysis,Bengaluru FSL,True
8042,2699,Fingerprint,2023-10-06,Sent to FSL,Bengaluru FSL,False
8043,2699,Knife,2023-10-06,Pending Analysis,Mangaluru FSL,True
8044,2699,CCTV Footage,2023-10-06,Sent to FSL,Mysuru FSL,False
8045,2700,Blood Sample,2023-09-10,Sent to FSL,Mysuru FSL,False
8046,2700,DNA Sample,2023-09-10,Pending Analysis,Mysuru FSL,False
8047,2700,CCTV Footage,2023-09-10,Pending Analysis,Bengaluru FSL,True
8048,2700,Knife,2023-09-10,Rejected,Mysuru FSL,True
8049,2700,Firearm,2023-09-10,Verified,Bengaluru FSL,True
8050,2701,Document,2022-05-01,Collected,Mysuru FSL,False
8051,2701,DNA Sample,2022-05-01,Pending Analysis,Mysuru FSL,True
8052,2702,CCTV Footage,2023-05-06,Verified,Bengaluru FSL,True
8053,2702,DNA Sample,2023-05-06,Rejected,Bengaluru FSL,True
8054,2703,DNA Sample,2024-11-26,Sent to FSL,Mangaluru FSL,False
8055,2703,Clothing,2024-11-26,Sent to FSL,Mangaluru FSL,False
8056,2703,Hard Disk,2024-11-26,Collected,Mangaluru FSL,True
8057,2704,Hard Disk,2022-03-03,Sent to FSL,Mangaluru FSL,False
8058,2704,Mobile Phone,2022-03-03,Pending Analysis,Mysuru FSL,True
8059,2704,SIM Card,2022-03-03,Rejected,Mysuru FSL,False
8060,2704,Fingerprint,2022-03-03,Collected,Bengaluru FSL,False
8061,2705,Clothing,2025-06-29,Verified,Mysuru FSL,True
8062,2705,Blood Sample,2025-06-29,Verified,Bengaluru FSL,False
8063,2706,Knife,2024-04-15,Rejected,Mangaluru FSL,False
8064,2706,Laptop,2024-04-15,Rejected,Mysuru FSL,True
8065,2706,Hard Disk,2024-04-15,Collected,Mysuru FSL,True
8066,2706,Mobile Phone,2024-04-15,Verified,Bengaluru FSL,False
8067,2706,Clothing,2024-04-15,Collected,Mysuru FSL,False
8068,2707,Clothing,2023-03-27,Verified,Bengaluru FSL,True
8069,2707,Fingerprint,2023-03-27,Sent to FSL,Bengaluru FSL,False
8070,2707,Vehicle,2023-03-27,Collected,Mysuru FSL,True
8071,2707,Hard Disk,2023-03-27,Pending Analysis,Bengaluru FSL,False
8072,2708,Vehicle,2023-06-08,Collected,Mangaluru FSL,False
8073,2708,Drug Sample,2023-06-08,Sent to FSL,Bengaluru FSL,True
8074,2708,Clothing,2023-06-08,Verified,Mysuru FSL,True
8075,2708,Document,2023-06-08,Sent to FSL,Mangaluru FSL,True
8076,2708,Knife,2023-06-08,Sent to FSL,Bengaluru FSL,False
8077,2709,Firearm,2026-09-29,Sent to FSL,Mysuru FSL,False
8078,2709,Mobile Phone,2026-09-29,Collected,Mangaluru FSL,False
8079,2709,Document,2026-09-29,Rejected,Mysuru FSL,True
8080,2710,Drug Sample,2025-04-09,Sent to FSL,Mysuru FSL,False
8081,2710,Mobile Phone,2025-04-09,Collected,Bengaluru FSL,True
8082,2710,Hard Disk,2025-04-09,Sent to FSL,Mysuru FSL,False
8083,2710,Firearm,2025-04-09,Pending Analysis,Mangaluru FSL,False
8084,2710,Laptop,2025-04-09,Rejected,Bengaluru FSL,True
8085,2711,Firearm,2024-07-27,Pending Analysis,Mangaluru FSL,True
8086,2711,DNA Sample,2024-07-27,Sent to FSL,Mangaluru FSL,True
8087,2711,Blood Sample,2024-07-27,Pending Analysis,Mysuru FSL,True
8088,2712,Document,2022-08-04,Sent to FSL,Mangaluru FSL,True
8089,2713,Firearm,2023-07-10,Pending Analysis,Mysuru FSL,False
8090,2714,Clothing,2024-08-27,Rejected,Mysuru FSL,False
8091,2714,Knife,2024-08-27,Verified,Mysuru FSL,False
8092,2714,DNA Sample,2024-08-27,Collected,Bengaluru FSL,False
8093,2714,Mobile Phone,2024-08-27,Pending Analysis,Bengaluru FSL,False
8094,2715,SIM Card,2022-01-25,Rejected,Mangaluru FSL,False
8095,2715,Laptop,2022-01-25,Sent to FSL,Mangaluru FSL,False
8096,2715,Firearm,2022-01-25,Rejected,Bengaluru FSL,False
8097,2715,Vehicle,2022-01-25,Pending Analysis,Mysuru FSL,True
8098,2716,Hard Disk,2025-02-02,Rejected,Mangaluru FSL,False
8099,2717,SIM Card,2024-09-24,Collected,Bengaluru FSL,True
8100,2717,Document,2024-09-24,Rejected,Bengaluru FSL,True
8101,2717,Fingerprint,2024-09-24,Collected,Bengaluru FSL,False
8102,2717,Knife,2024-09-24,Collected,Mysuru FSL,True
8103,2717,Clothing,2024-09-24,Sent to FSL,Mangaluru FSL,False
8104,2718,Firearm,2025-01-04,Verified,Mangaluru FSL,True
8105,2719,DNA Sample,2022-04-30,Pending Analysis,Bengaluru FSL,False
8106,2720,Mobile Phone,2022-09-22,Rejected,Mangaluru FSL,True
8107,2720,Document,2022-09-22,Pending Analysis,Mysuru FSL,True
8108,2721,Firearm,2025-10-13,Sent to FSL,Bengaluru FSL,True
8109,2721,Clothing,2025-10-13,Sent to FSL,Mangaluru FSL,False
8110,2722,Blood Sample,2025-05-29,Pending Analysis,Mangaluru FSL,True
8111,2722,Firearm,2025-05-29,Collected,Mangaluru FSL,False
8112,2722,Hard Disk,2025-05-29,Pending Analysis,Bengaluru FSL,True
8113,2722,Fingerprint,2025-05-29,Pending Analysis,Bengaluru FSL,True
8114,2722,DNA Sample,2025-05-29,Rejected,Bengaluru FSL,False
8115,2723,Laptop,2023-01-20,Pending Analysis,Mangaluru FSL,True
8116,2723,Fingerprint,2023-01-20,Collected,Mangaluru FSL,True
8117,2723,Firearm,2023-01-20,Collected,Mysuru FSL,True
8118,2724,Firearm,2022-07-09,Collected,Bengaluru FSL,True
8119,2725,Hard Disk,2023-07-03,Sent to FSL,Bengaluru FSL,False
8120,2725,Drug Sample,2023-07-03,Sent to FSL,Mangaluru FSL,True
8121,2725,Clothing,2023-07-03,Pending Analysis,Mysuru FSL,False
8122,2726,Mobile Phone,2026-12-04,Sent to FSL,Bengaluru FSL,False
8123,2726,Drug Sample,2026-12-04,Collected,Mysuru FSL,True
8124,2727,Drug Sample,2022-10-15,Pending Analysis,Mysuru FSL,False
8125,2728,SIM Card,2026-05-28,Pending Analysis,Bengaluru FSL,False
8126,2728,Blood Sample,2026-05-28,Sent to FSL,Bengaluru FSL,False
8127,2728,CCTV Footage,2026-05-28,Collected,Mysuru FSL,True
8128,2729,Document,2024-06-02,Verified,Mangaluru FSL,False
8129,2729,Mobile Phone,2024-06-02,Sent to FSL,Mysuru FSL,True
8130,2730,CCTV Footage,2023-01-22,Pending Analysis,Mysuru FSL,False
8131,2730,Clothing,2023-01-22,Rejected,Mangaluru FSL,True
8132,2731,Laptop,2024-10-28,Collected,Mysuru FSL,False
8133,2731,Clothing,2024-10-28,Pending Analysis,Mangaluru FSL,True
8134,2732,Blood Sample,2023-06-30,Collected,Mysuru FSL,True
8135,2732,USB Drive,2023-06-30,Rejected,Mangaluru FSL,False
8136,2733,CCTV Footage,2022-07-30,Rejected,Bengaluru FSL,True
8137,2733,Hard Disk,2022-07-30,Pending Analysis,Bengaluru FSL,True
8138,2733,Knife,2022-07-30,Sent to FSL,Bengaluru FSL,True
8139,2733,Mobile Phone,2022-07-30,Collected,Bengaluru FSL,False
8140,2733,Laptop,2022-07-30,Rejected,Bengaluru FSL,True
8141,2734,SIM Card,2025-10-13,Pending Analysis,Mysuru FSL,True
8142,2734,USB Drive,2025-10-13,Collected,Bengaluru FSL,False
8143,2735,Blood Sample,2022-01-16,Sent to FSL,Mysuru FSL,True
8144,2736,Firearm,2025-06-15,Rejected,Bengaluru FSL,False
8145,2736,Vehicle,2025-06-15,Collected,Mangaluru FSL,False
8146,2736,Laptop,2025-06-15,Collected,Mangaluru FSL,True
8147,2736,Fingerprint,2025-06-15,Pending Analysis,Mysuru FSL,False
8148,2737,Document,2022-12-12,Rejected,Bengaluru FSL,True
8149,2737,Laptop,2022-12-12,Rejected,Bengaluru FSL,False
8150,2737,Knife,2022-12-12,Verified,Bengaluru FSL,True
8151,2737,Clothing,2022-12-12,Sent to FSL,Mangaluru FSL,True
8152,2737,Firearm,2022-12-12,Sent to FSL,Mangaluru FSL,True
8153,2738,DNA Sample,2022-12-03,Collected,Mysuru FSL,True
8154,2738,Clothing,2022-12-03,Collected,Mangaluru FSL,False
8155,2738,Fingerprint,2022-12-03,Verified,Bengaluru FSL,True
8156,2738,Blood Sample,2022-12-03,Verified,Mysuru FSL,False
8157,2738,Knife,2022-12-03,Collected,Mangaluru FSL,True
8158,2739,Hard Disk,2024-08-18,Collected,Mangaluru FSL,True
8159,2739,Clothing,2024-08-18,Rejected,Mangaluru FSL,True
8160,2739,Mobile Phone,2024-08-18,Sent to FSL,Mangaluru FSL,False
8161,2740,Drug Sample,2025-07-12,Sent to FSL,Bengaluru FSL,True
8162,2740,Knife,2025-07-12,Verified,Mangaluru FSL,True
8163,2740,Laptop,2025-07-12,Rejected,Mangaluru FSL,True
8164,2740,Mobile Phone,2025-07-12,Verified,Mangaluru FSL,False
8165,2740,CCTV Footage,2025-07-12,Pending Analysis,Mangaluru FSL,True
8166,2741,CCTV Footage,2023-08-03,Verified,Mangaluru FSL,True
8167,2741,Knife,2023-08-03,Sent to FSL,Mysuru FSL,False
8168,2741,Hard Disk,2023-08-03,Rejected,Mysuru FSL,True
8169,2741,SIM Card,2023-08-03,Pending Analysis,Bengaluru FSL,True
8170,2742,SIM Card,2024-05-10,Rejected,Mysuru FSL,False
8171,2743,DNA Sample,2024-02-28,Sent to FSL,Mysuru FSL,False
8172,2743,Drug Sample,2024-02-28,Pending Analysis,Mysuru FSL,False
8173,2743,Document,2024-02-28,Rejected,Bengaluru FSL,True
8174,2743,USB Drive,2024-02-28,Rejected,Bengaluru FSL,False
8175,2744,SIM Card,2026-12-01,Rejected,Mangaluru FSL,False
8176,2744,USB Drive,2026-12-01,Collected,Bengaluru FSL,False
8177,2744,Fingerprint,2026-12-01,Sent to FSL,Mysuru FSL,False
8178,2744,Drug Sample,2026-12-01,Collected,Mangaluru FSL,False
8179,2745,Mobile Phone,2024-03-26,Sent to FSL,Mysuru FSL,False
8180,2745,Firearm,2024-03-26,Verified,Mangaluru FSL,True
8181,2746,Firearm,2022-12-28,Verified,Bengaluru FSL,False
8182,2746,Clothing,2022-12-28,Sent to FSL,Bengaluru FSL,True
8183,2747,Vehicle,2024-11-08,Pending Analysis,Mangaluru FSL,True
8184,2747,Hard Disk,2024-11-08,Rejected,Mangaluru FSL,True
8185,2748,CCTV Footage,2022-03-20,Rejected,Mysuru FSL,True
8186,2748,Mobile Phone,2022-03-20,Rejected,Bengaluru FSL,False
8187,2748,Fingerprint,2022-03-20,Collected,Mangaluru FSL,False
8188,2749,SIM Card,2026-03-22,Verified,Bengaluru FSL,False
8189,2750,Mobile Phone,2022-07-02,Sent to FSL,Mangaluru FSL,False
8190,2750,CCTV Footage,2022-07-02,Rejected,Bengaluru FSL,False
8191,2750,SIM Card,2022-07-02,Verified,Bengaluru FSL,False
8192,2750,USB Drive,2022-07-02,Pending Analysis,Bengaluru FSL,True
8193,2750,Firearm,2022-07-02,Collected,Mysuru FSL,True
8194,2751,Firearm,2022-08-18,Collected,Mysuru FSL,True
8195,2751,Vehicle,2022-08-18,Pending Analysis,Mangaluru FSL,False
8196,2751,Mobile Phone,2022-08-18,Sent to FSL,Mangaluru FSL,True
8197,2751,Hard Disk,2022-08-18,Verified,Mangaluru FSL,True
8198,2752,Knife,2024-04-12,Rejected,Mangaluru FSL,False
8199,2753,SIM Card,2023-03-21,Collected,Mangaluru FSL,False
8200,2754,Firearm,2025-01-08,Verified,Bengaluru FSL,False
8201,2754,Drug Sample,2025-01-08,Collected,Mangaluru FSL,False
8202,2755,Blood Sample,2022-09-19,Rejected,Bengaluru FSL,False
8203,2755,Mobile Phone,2022-09-19,Rejected,Mangaluru FSL,True
8204,2755,Document,2022-09-19,Rejected,Bengaluru FSL,True
8205,2756,DNA Sample,2022-11-25,Rejected,Bengaluru FSL,False
8206,2756,Hard Disk,2022-11-25,Rejected,Mangaluru FSL,True
8207,2756,Blood Sample,2022-11-25,Rejected,Bengaluru FSL,False
8208,2757,Drug Sample,2025-09-08,Pending Analysis,Mysuru FSL,False
8209,2757,SIM Card,2025-09-08,Collected,Mangaluru FSL,True
8210,2758,USB Drive,2023-08-25,Collected,Mangaluru FSL,True
8211,2759,Vehicle,2024-10-24,Pending Analysis,Mysuru FSL,False
8212,2759,USB Drive,2024-10-24,Sent to FSL,Bengaluru FSL,False
8213,2759,Mobile Phone,2024-10-24,Collected,Mysuru FSL,True
8214,2759,Knife,2024-10-24,Pending Analysis,Mysuru FSL,True
8215,2759,Fingerprint,2024-10-24,Sent to FSL,Mysuru FSL,False
8216,2760,Document,2023-12-01,Pending Analysis,Bengaluru FSL,False
8217,2760,Mobile Phone,2023-12-01,Collected,Mangaluru FSL,False
8218,2760,SIM Card,2023-12-01,Rejected,Mysuru FSL,True
8219,2760,Blood Sample,2023-12-01,Sent to FSL,Mysuru FSL,False
8220,2760,USB Drive,2023-12-01,Rejected,Bengaluru FSL,False
8221,2761,Knife,2023-12-14,Sent to FSL,Bengaluru FSL,True
8222,2761,Vehicle,2023-12-14,Collected,Bengaluru FSL,False
8223,2762,SIM Card,2025-05-04,Collected,Mysuru FSL,False
8224,2762,USB Drive,2025-05-04,Pending Analysis,Mangaluru FSL,False
8225,2763,Drug Sample,2024-10-02,Collected,Mangaluru FSL,True
8226,2763,Blood Sample,2024-10-02,Collected,Mysuru FSL,False
8227,2763,Hard Disk,2024-10-02,Pending Analysis,Bengaluru FSL,True
8228,2764,Laptop,2022-05-24,Pending Analysis,Mysuru FSL,False
8229,2764,DNA Sample,2022-05-24,Verified,Bengaluru FSL,True
8230,2764,Hard Disk,2022-05-24,Sent to FSL,Bengaluru FSL,False
8231,2765,SIM Card,2026-11-11,Collected,Mangaluru FSL,False
8232,2765,Drug Sample,2026-11-11,Pending Analysis,Bengaluru FSL,False
8233,2765,Vehicle,2026-11-11,Sent to FSL,Mangaluru FSL,False
8234,2765,Firearm,2026-11-11,Verified,Bengaluru FSL,True
8235,2765,Fingerprint,2026-11-11,Pending Analysis,Mysuru FSL,False
8236,2766,Laptop,2024-11-20,Pending Analysis,Mysuru FSL,True
8237,2766,USB Drive,2024-11-20,Collected,Bengaluru FSL,False
8238,2766,Document,2024-11-20,Pending Analysis,Mysuru FSL,True
8239,2766,Mobile Phone,2024-11-20,Collected,Mangaluru FSL,False
8240,2766,Clothing,2024-11-20,Collected,Mangaluru FSL,False
8241,2767,Drug Sample,2025-06-05,Rejected,Mangaluru FSL,True
8242,2768,Blood Sample,2022-09-04,Rejected,Mysuru FSL,False
8243,2768,Laptop,2022-09-04,Collected,Bengaluru FSL,True
8244,2768,Mobile Phone,2022-09-04,Verified,Bengaluru FSL,True
8245,2769,Blood Sample,2025-10-07,Pending Analysis,Mangaluru FSL,True
8246,2769,CCTV Footage,2025-10-07,Sent to FSL,Mysuru FSL,True
8247,2769,Vehicle,2025-10-07,Pending Analysis,Mangaluru FSL,False
8248,2769,Document,2025-10-07,Rejected,Mangaluru FSL,True
8249,2769,Clothing,2025-10-07,Collected,Mangaluru FSL,False
8250,2770,Drug Sample,2022-10-24,Sent to FSL,Mangaluru FSL,False
8251,2770,SIM Card,2022-10-24,Collected,Mysuru FSL,True
8252,2770,Knife,2022-10-24,Sent to FSL,Bengaluru FSL,False
8253,2771,Hard Disk,2023-06-12,Sent to FSL,Bengaluru FSL,False
8254,2771,Laptop,2023-06-12,Pending Analysis,Mangaluru FSL,True
8255,2772,Firearm,2026-05-14,Pending Analysis,Mysuru FSL,False
8256,2772,SIM Card,2026-05-14,Sent to FSL,Mangaluru FSL,False
8257,2772,Laptop,2026-05-14,Rejected,Mysuru FSL,True
8258,2773,Clothing,2023-09-10,Sent to FSL,Mangaluru FSL,True
8259,2773,DNA Sample,2023-09-10,Sent to FSL,Mysuru FSL,True
8260,2774,Firearm,2023-12-06,Rejected,Mysuru FSL,True
8261,2774,USB Drive,2023-12-06,Sent to FSL,Mangaluru FSL,True
8262,2774,Vehicle,2023-12-06,Verified,Bengaluru FSL,False
8263,2774,SIM Card,2023-12-06,Collected,Mangaluru FSL,False
8264,2774,Fingerprint,2023-12-06,Sent to FSL,Mangaluru FSL,False
8265,2775,CCTV Footage,2024-04-23,Rejected,Bengaluru FSL,False
8266,2775,Firearm,2024-04-23,Pending Analysis,Mysuru FSL,False
8267,2775,Drug Sample,2024-04-23,Collected,Mangaluru FSL,True
8268,2775,Clothing,2024-04-23,Verified,Mysuru FSL,False
8269,2775,USB Drive,2024-04-23,Collected,Mangaluru FSL,True
8270,2776,Hard Disk,2025-09-25,Sent to FSL,Bengaluru FSL,True
8271,2776,Document,2025-09-25,Sent to FSL,Bengaluru FSL,True
8272,2776,Clothing,2025-09-25,Sent to FSL,Bengaluru FSL,False
8273,2776,Laptop,2025-09-25,Verified,Mysuru FSL,False
8274,2776,Vehicle,2025-09-25,Verified,Mangaluru FSL,True
8275,2777,Drug Sample,2022-11-11,Collected,Mangaluru FSL,False
8276,2777,Knife,2022-11-11,Verified,Mysuru FSL,False
8277,2777,Clothing,2022-11-11,Sent to FSL,Mangaluru FSL,True
8278,2778,Mobile Phone,2023-09-21,Collected,Mysuru FSL,False
8279,2778,Fingerprint,2023-09-21,Rejected,Bengaluru FSL,False
8280,2778,DNA Sample,2023-09-21,Pending Analysis,Bengaluru FSL,True
8281,2778,Knife,2023-09-21,Sent to FSL,Mysuru FSL,False
8282,2779,Mobile Phone,2024-05-08,Verified,Mysuru FSL,True
8283,2780,USB Drive,2026-05-02,Sent to FSL,Mysuru FSL,False
8284,2780,CCTV Footage,2026-05-02,Collected,Mangaluru FSL,False
8285,2780,Clothing,2026-05-02,Collected,Bengaluru FSL,True
8286,2780,Drug Sample,2026-05-02,Collected,Bengaluru FSL,True
8287,2781,Clothing,2022-10-05,Verified,Bengaluru FSL,False
8288,2782,Mobile Phone,2022-10-09,Collected,Mysuru FSL,True
8289,2782,USB Drive,2022-10-09,Sent to FSL,Mysuru FSL,False
8290,2782,Vehicle,2022-10-09,Verified,Bengaluru FSL,True
8291,2782,Fingerprint,2022-10-09,Sent to FSL,Mangaluru FSL,False
8292,2782,Clothing,2022-10-09,Verified,Mysuru FSL,True
8293,2783,Blood Sample,2024-01-16,Verified,Mysuru FSL,True
8294,2784,DNA Sample,2022-11-05,Collected,Mysuru FSL,False
8295,2784,Laptop,2022-11-05,Collected,Bengaluru FSL,True
8296,2784,USB Drive,2022-11-05,Collected,Bengaluru FSL,False
8297,2785,Vehicle,2026-02-01,Rejected,Bengaluru FSL,False
8298,2785,CCTV Footage,2026-02-01,Collected,Mangaluru FSL,True
8299,2785,Knife,2026-02-01,Sent to FSL,Bengaluru FSL,False
8300,2785,Clothing,2026-02-01,Verified,Mysuru FSL,True
8301,2785,Document,2026-02-01,Sent to FSL,Mysuru FSL,False
8302,2786,Document,2025-05-14,Pending Analysis,Bengaluru FSL,False
8303,2786,CCTV Footage,2025-05-14,Sent to FSL,Mysuru FSL,True
8304,2786,USB Drive,2025-05-14,Verified,Mangaluru FSL,False
8305,2786,SIM Card,2025-05-14,Sent to FSL,Mangaluru FSL,False
8306,2786,Knife,2025-05-14,Pending Analysis,Bengaluru FSL,False
8307,2787,Vehicle,2026-09-02,Verified,Mangaluru FSL,False
8308,2787,Drug Sample,2026-09-02,Verified,Bengaluru FSL,True
8309,2787,Fingerprint,2026-09-02,Pending Analysis,Bengaluru FSL,False
8310,2787,Hard Disk,2026-09-02,Collected,Mysuru FSL,False
8311,2788,Clothing,2026-03-27,Verified,Bengaluru FSL,False
8312,2788,Fingerprint,2026-03-27,Verified,Bengaluru FSL,True
8313,2788,USB Drive,2026-03-27,Verified,Mangaluru FSL,False
8314,2788,CCTV Footage,2026-03-27,Collected,Mysuru FSL,True
8315,2788,Hard Disk,2026-03-27,Sent to FSL,Mangaluru FSL,True
8316,2789,Mobile Phone,2025-05-29,Collected,Mangaluru FSL,False
8317,2789,SIM Card,2025-05-29,Rejected,Mysuru FSL,True
8318,2789,CCTV Footage,2025-05-29,Collected,Bengaluru FSL,False
8319,2789,DNA Sample,2025-05-29,Verified,Mangaluru FSL,True
8320,2789,Vehicle,2025-05-29,Rejected,Mangaluru FSL,False
8321,2790,Knife,2022-11-04,Sent to FSL,Mangaluru FSL,False
8322,2790,Document,2022-11-04,Sent to FSL,Mysuru FSL,True
8323,2791,Knife,2022-05-03,Sent to FSL,Mangaluru FSL,False
8324,2791,SIM Card,2022-05-03,Sent to FSL,Bengaluru FSL,True
8325,2792,SIM Card,2023-03-25,Pending Analysis,Mangaluru FSL,True
8326,2792,Clothing,2023-03-25,Sent to FSL,Mysuru FSL,False
8327,2793,DNA Sample,2024-07-31,Sent to FSL,Bengaluru FSL,True
8328,2793,Vehicle,2024-07-31,Rejected,Bengaluru FSL,False
8329,2793,CCTV Footage,2024-07-31,Rejected,Mysuru FSL,True
8330,2793,Laptop,2024-07-31,Sent to FSL,Bengaluru FSL,False
8331,2793,Clothing,2024-07-31,Sent to FSL,Mangaluru FSL,True
8332,2794,Vehicle,2023-11-28,Collected,Mangaluru FSL,False
8333,2795,Drug Sample,2023-07-30,Rejected,Bengaluru FSL,True
